Settings === Total time = 10000, Number of Nodes = 6, Speed = 10
Time	Node	Pos_X	Pos_Y
1948	5	2205	1000
1948	6	2825	1000
1949	1	480	1000
1949	2	540	1000
1949	3	1440	1000
1949	4	1760	1000
1949	5	2220	1000
1949	6	2800	1000
1950	1	490	1000
1950	2	520	1000
1950	3	1470	1000
1950	4	1755	1000
1950	5	2235	1000
1950	6	2775	1000
1951	1	500	1000
1951	2	500	1000
1951	3	1500	1000
1951	4	1750	1000
1951	5	2250	1000
1951	6	2750	1000
1952	1	490	1000
1952	2	520	1000
1952	3	1470	1000
1952	4	1745	1000
1952	5	2265	1000
1952	6	2725	1000
1953	1	480	1000
1953	2	540	1000
1953	3	1440	1000
1953	4	1740	1000
1953	5	2280	1000
1953	6	2700	1000
1954	1	470	1000
1954	2	560	1000
1954	3	1410	1000
1954	4	1735	1000
1954	5	2295	1000
1954	6	2675	1000
1955	1	460	1000
1955	2	580	1000
1955	3	1380	1000
1955	4	1730	1000
1955	5	2310	1000
1955	6	2650	1000
1956	1	450	1000
1956	2	600	1000
1956	3	1350	1000
1956	4	1725	1000
1956	5	2325	1000
1956	6	2625	1000
1957	1	440	1000
1957	2	620	1000
1957	3	1320	1000
1957	4	1720	1000
1957	5	2340	1000
1957	6	2600	1000
1958	1	430	1000
1958	2	640	1000
1958	3	1290	1000
1958	4	1715	1000
1958	5	2355	1000
1958	6	2575	1000
1959	1	420	1000
1959	2	660	1000
1959	3	1260	1000
1959	4	1710	1000
1959	5	2370	1000
1959	6	2550	1000
1960	1	410	1000
1960	2	680	1000
1960	3	1230	1000
1960	4	1705	1000
1960	5	2385	1000
1960	6	2525	1000
1961	1	400	1000
1961	2	700	1000
1961	3	1200	1000
1961	4	1700	1000
1961	5	2400	1000
1961	6	2500	1000
1962	1	390	1000
1962	2	720	1000
1962	3	1170	1000
1962	4	1695	1000
1962	5	2415	1000
1962	6	2525	1000
1963	1	380	1000
1963	2	740	1000
1963	3	1140	1000
1963	4	1690	1000
1963	5	2430	1000
1963	6	2550	1000
1964	1	370	1000
1964	2	760	1000
1964	3	1110	1000
1964	4	1685	1000
1964	5	2445	1000
1964	6	2575	1000
1965	1	360	1000
1965	2	780	1000
1965	3	1080	1000
1965	4	1680	1000
1965	5	2460	1000
1965	6	2600	1000
1966	1	350	1000
1966	2	800	1000
1966	3	1050	1000
1966	4	1675	1000
1966	5	2475	1000
1966	6	2625	1000
1967	1	340	1000
1967	2	820	1000
1967	3	1020	1000
1967	4	1670	1000
1967	5	2490	1000
1967	6	2650	1000
1968	1	330	1000
1968	2	840	1000
1968	3	1010	1000
1968	4	1665	1000
1968	5	2495	1000
1968	6	2675	1000
1969	1	320	1000
1969	2	860	1000
1969	3	1040	1000
1969	4	1660	1000
1969	5	2480	1000
1969	6	2700	1000
1970	1	310	1000
1970	2	880	1000
1970	3	1070	1000
1970	4	1655	1000
1970	5	2465	1000
1970	6	2725	1000
1971	1	300	1000
1971	2	900	1000
1971	3	1100	1000
1971	4	1650	1000
1971	5	2450	1000
1971	6	2750	1000
1972	1	290	1000
1972	2	920	1000
1972	3	1130	1000
1972	4	1645	1000
1972	5	2435	1000
1972	6	2775	1000
1973	1	280	1000
1973	2	940	1000
1973	3	1160	1000
1973	4	1640	1000
1973	5	2420	1000
1973	6	2800	1000
1974	1	270	1000
1974	2	960	1000
1974	3	1190	1000
1974	4	1635	1000
1974	5	2405	1000
1974	6	2825	1000
1975	1	260	1000
1975	2	980	1000
1975	3	1220	1000
1975	4	1630	1000
1975	5	2390	1000
1975	6	2850	1000
1976	1	250	1000
1976	2	1000	1000
1976	3	1250	1000
1976	4	1625	1000
1976	5	2375	1000
1976	6	2875	1000
1977	1	240	1000
1977	2	980	1000
1977	3	1280	1000
1977	4	1620	1000
1977	5	2360	1000
1977	6	2900	1000
1978	1	230	1000
1978	2	960	1000
1978	3	1310	1000
1978	4	1615	1000
1978	5	2345	1000
1978	6	2925	1000
1979	1	220	1000
1979	2	940	1000
1979	3	1340	1000
1979	4	1610	1000
1979	5	2330	1000
1979	6	2950	1000
1980	1	210	1000
1980	2	920	1000
1980	3	1370	1000
1980	4	1605	1000
1980	5	2315	1000
1980	6	2975	1000
1981	1	200	1000
1981	2	900	1000
1981	3	1400	1000
1981	4	1600	1000
1981	5	2300	1000
1981	6	3000	1000
1982	1	190	1000
1982	2	880	1000
1982	3	1430	1000
1982	4	1595	1000
1982	5	2285	1000
1982	6	2975	1000
1983	1	180	1000
1983	2	860	1000
1983	3	1460	1000
1983	4	1590	1000
1983	5	2270	1000
1983	6	2950	1000
1984	1	170	1000
1984	2	840	1000
1984	3	1490	1000
1984	4	1585	1000
1984	5	2255	1000
1984	6	2925	1000
1985	1	160	1000
1985	2	820	1000
1985	3	1480	1000
1985	4	1580	1000
1985	5	2240	1000
1985	6	2900	1000
1986	1	150	1000
1986	2	800	1000
1986	3	1450	1000
1986	4	1575	1000
1986	5	2225	1000
1986	6	2875	1000
1987	1	140	1000
1987	2	780	1000
1987	3	1420	1000
1987	4	1570	1000
1987	5	2210	1000
1987	6	2850	1000
1988	1	130	1000
1988	2	760	1000
1988	3	1390	1000
1988	4	1565	1000
1988	5	2195	1000
1988	6	2825	1000
1989	1	120	1000
1989	2	740	1000
1989	3	1360	1000
1989	4	1560	1000
1989	5	2180	1000
1989	6	2800	1000
1990	1	110	1000
1990	2	720	1000
1990	3	1330	1000
1990	4	1555	1000
1990	5	2165	1000
1990	6	2775	1000
1991	1	100	1000
1991	2	700	1000
1991	3	1300	1000
1991	4	1550	1000
1991	5	2150	1000
1991	6	2750	1000
1992	1	90	1000
1992	2	680	1000
1992	3	1270	1000
1992	4	1545	1000
1992	5	2135	1000
1992	6	2725	1000
1993	1	80	1000
1993	2	660	1000
1993	3	1240	1000
1993	4	1540	1000
1993	5	2120	1000
1993	6	2700	1000
1994	1	70	1000
1994	2	640	1000
1994	3	1210	1000
1994	4	1535	1000
1994	5	2105	1000
1994	6	2675	1000
1995	1	60	1000
1995	2	620	1000
1995	3	1180	1000
1995	4	1530	1000
1995	5	2090	1000
1995	6	2650	1000
1996	1	50	1000
1996	2	600	1000
1996	3	1150	1000
1996	4	1525	1000
1996	5	2075	1000
1996	6	2625	1000
1997	1	40	1000
1997	2	580	1000
1997	3	1120	1000
1997	4	1520	1000
1997	5	2060	1000
1997	6	2600	1000
1998	1	30	1000
1998	2	560	1000
1998	3	1090	1000
1998	4	1515	1000
1998	5	2045	1000
1998	6	2575	1000
1999	1	20	1000
1999	2	540	1000
1999	3	1060	1000
1999	4	1510	1000
1999	5	2030	1000
1999	6	2550	1000
2000	1	10	1000
2000	2	520	1000
2000	3	1030	1000
2000	4	1505	1000
2000	5	2015	1000
2000	6	2525	1000
2001	1	0	1000
2001	2	500	1000
2001	3	1000	1000
2001	4	1500	1000
2001	5	2000	1000
2001	6	2500	1000
2002	1	10	1000
2002	2	520	1000
2002	3	1030	1000
2002	4	1505	1000
2002	5	2015	1000
2002	6	2525	1000
2003	1	20	1000
2003	2	540	1000
2003	3	1060	1000
2003	4	1510	1000
2003	5	2030	1000
2003	6	2550	1000
2004	1	30	1000
2004	2	560	1000
2004	3	1090	1000
2004	4	1515	1000
2004	5	2045	1000
2004	6	2575	1000
2005	1	40	1000
2005	2	580	1000
2005	3	1120	1000
2005	4	1520	1000
2005	5	2060	1000
2005	6	2600	1000
2006	1	50	1000
2006	2	600	1000
2006	3	1150	1000
2006	4	1525	1000
2006	5	2075	1000
2006	6	2625	1000
2007	1	60	1000
2007	2	620	1000
2007	3	1180	1000
2007	4	1530	1000
2007	5	2090	1000
2007	6	2650	1000
2008	1	70	1000
2008	2	640	1000
2008	3	1210	1000
2008	4	1535	1000
2008	5	2105	1000
2008	6	2675	1000
2009	1	80	1000
2009	2	660	1000
2009	3	1240	1000
2009	4	1540	1000
2009	5	2120	1000
2009	6	2700	1000
2010	1	90	1000
2010	2	680	1000
2010	3	1270	1000
2010	4	1545	1000
2010	5	2135	1000
2010	6	2725	1000
2011	1	100	1000
2011	2	700	1000
2011	3	1300	1000
2011	4	1550	1000
2011	5	2150	1000
2011	6	2750	1000
2012	1	110	1000
2012	2	720	1000
2012	3	1330	1000
2012	4	1555	1000
2012	5	2165	1000
2012	6	2775	1000
2013	1	120	1000
2013	2	740	1000
2013	3	1360	1000
2013	4	1560	1000
2013	5	2180	1000
2013	6	2800	1000
2014	1	130	1000
2014	2	760	1000
2014	3	1390	1000
2014	4	1565	1000
2014	5	2195	1000
2014	6	2825	1000
2015	1	140	1000
2015	2	780	1000
2015	3	1420	1000
2015	4	1570	1000
2015	5	2210	1000
2015	6	2850	1000
2016	1	150	1000
2016	2	800	1000
2016	3	1450	1000
2016	4	1575	1000
2016	5	2225	1000
2016	6	2875	1000
2017	1	160	1000
2017	2	820	1000
2017	3	1480	1000
2017	4	1580	1000
2017	5	2240	1000
2017	6	2900	1000
2018	1	170	1000
2018	2	840	1000
2018	3	1490	1000
2018	4	1585	1000
2018	5	2255	1000
2018	6	2925	1000
2019	1	180	1000
2019	2	860	1000
2019	3	1460	1000
2019	4	1590	1000
2019	5	2270	1000
2019	6	2950	1000
2020	1	190	1000
2020	2	880	1000
2020	3	1430	1000
2020	4	1595	1000
2020	5	2285	1000
2020	6	2975	1000
2021	1	200	1000
2021	2	900	1000
2021	3	1400	1000
2021	4	1600	1000
2021	5	2300	1000
2021	6	3000	1000
2022	1	210	1000
2022	2	920	1000
2022	3	1370	1000
2022	4	1605	1000
2022	5	2315	1000
2022	6	2975	1000
2023	1	220	1000
2023	2	940	1000
2023	3	1340	1000
2023	4	1610	1000
2023	5	2330	1000
2023	6	2950	1000
2024	1	230	1000
2024	2	960	1000
2024	3	1310	1000
2024	4	1615	1000
2024	5	2345	1000
2024	6	2925	1000
2025	1	240	1000
2025	2	980	1000
2025	3	1280	1000
2025	4	1620	1000
2025	5	2360	1000
2025	6	2900	1000
2026	1	250	1000
2026	2	1000	1000
2026	3	1250	1000
2026	4	1625	1000
2026	5	2375	1000
2026	6	2875	1000
2027	1	260	1000
2027	2	980	1000
2027	3	1220	1000
2027	4	1630	1000
2027	5	2390	1000
2027	6	2850	1000
2028	1	270	1000
2028	2	960	1000
2028	3	1190	1000
2028	4	1635	1000
2028	5	2405	1000
2028	6	2825	1000
2029	1	280	1000
2029	2	940	1000
2029	3	1160	1000
2029	4	1640	1000
2029	5	2420	1000
2029	6	2800	1000
2030	1	290	1000
2030	2	920	1000
2030	3	1130	1000
2030	4	1645	1000
2030	5	2435	1000
2030	6	2775	1000
2031	1	300	1000
2031	2	900	1000
2031	3	1100	1000
2031	4	1650	1000
2031	5	2450	1000
2031	6	2750	1000
2032	1	310	1000
2032	2	880	1000
2032	3	1070	1000
2032	4	1655	1000
2032	5	2465	1000
2032	6	2725	1000
2033	1	320	1000
2033	2	860	1000
2033	3	1040	1000
2033	4	1660	1000
2033	5	2480	1000
2033	6	2700	1000
2034	1	330	1000
2034	2	840	1000
2034	3	1010	1000
2034	4	1665	1000
2034	5	2495	1000
2034	6	2675	1000
2035	1	340	1000
2035	2	820	1000
2035	3	1020	1000
2035	4	1670	1000
2035	5	2490	1000
2035	6	2650	1000
2036	1	350	1000
2036	2	800	1000
2036	3	1050	1000
2036	4	1675	1000
2036	5	2475	1000
2036	6	2625	1000
2037	1	360	1000
2037	2	780	1000
2037	3	1080	1000
2037	4	1680	1000
2037	5	2460	1000
2037	6	2600	1000
2038	1	370	1000
2038	2	760	1000
2038	3	1110	1000
2038	4	1685	1000
2038	5	2445	1000
2038	6	2575	1000
2039	1	380	1000
2039	2	740	1000
2039	3	1140	1000
2039	4	1690	1000
2039	5	2430	1000
2039	6	2550	1000
2040	1	390	1000
2040	2	720	1000
2040	3	1170	1000
2040	4	1695	1000
2040	5	2415	1000
2040	6	2525	1000
2041	1	400	1000
2041	2	700	1000
2041	3	1200	1000
2041	4	1700	1000
2041	5	2400	1000
2041	6	2500	1000
2042	1	410	1000
2042	2	680	1000
2042	3	1230	1000
2042	4	1705	1000
2042	5	2385	1000
2042	6	2525	1000
2043	1	420	1000
2043	2	660	1000
2043	3	1260	1000
2043	4	1710	1000
2043	5	2370	1000
2043	6	2550	1000
2044	1	430	1000
2044	2	640	1000
2044	3	1290	1000
2044	4	1715	1000
2044	5	2355	1000
2044	6	2575	1000
2045	1	440	1000
2045	2	620	1000
2045	3	1320	1000
2045	4	1720	1000
2045	5	2340	1000
2045	6	2600	1000
2046	1	450	1000
2046	2	600	1000
2046	3	1350	1000
2046	4	1725	1000
2046	5	2325	1000
2046	6	2625	1000
2047	1	460	1000
2047	2	580	1000
2047	3	1380	1000
2047	4	1730	1000
2047	5	2310	1000
2047	6	2650	1000
2048	1	470	1000
2048	2	560	1000
2048	3	1410	1000
2048	4	1735	1000
2048	5	2295	1000
2048	6	2675	1000
2049	1	480	1000
2049	2	540	1000
2049	3	1440	1000
2049	4	1740	1000
2049	5	2280	1000
2049	6	2700	1000
2050	1	490	1000
2050	2	520	1000
2050	3	1470	1000
2050	4	1745	1000
2050	5	2265	1000
2050	6	2725	1000
2051	1	500	1000
2051	2	500	1000
2051	3	1500	1000
2051	4	1750	1000
2051	5	2250	1000
2051	6	2750	1000
2052	1	490	1000
2052	2	520	1000
2052	3	1470	1000
2052	4	1755	1000
2052	5	2235	1000
2052	6	2775	1000
2053	1	480	1000
2053	2	540	1000
2053	3	1440	1000
2053	4	1760	1000
2053	5	2220	1000
2053	6	2800	1000
2054	1	470	1000
2054	2	560	1000
2054	3	1410	1000
2054	4	1765	1000
2054	5	2205	1000
2054	6	2825	1000
2055	1	460	1000
2055	2	580	1000
2055	3	1380	1000
2055	4	1770	1000
2055	5	2190	1000
2055	6	2850	1000
2056	1	450	1000
2056	2	600	1000
2056	3	1350	1000
2056	4	1775	1000
2056	5	2175	1000
2056	6	2875	1000
2057	1	440	1000
2057	2	620	1000
2057	3	1320	1000
2057	4	1780	1000
2057	5	2160	1000
2057	6	2900	1000
2058	1	430	1000
2058	2	640	1000
2058	3	1290	1000
2058	4	1785	1000
2058	5	2145	1000
2058	6	2925	1000
2059	1	420	1000
2059	2	660	1000
2059	3	1260	1000
2059	4	1790	1000
2059	5	2130	1000
2059	6	2950	1000
2060	1	410	1000
2060	2	680	1000
2060	3	1230	1000
2060	4	1795	1000
2060	5	2115	1000
2060	6	2975	1000
2061	1	400	1000
2061	2	700	1000
2061	3	1200	1000
2061	4	1800	1000
2061	5	2100	1000
2061	6	3000	1000
2062	1	390	1000
2062	2	720	1000
2062	3	1170	1000
2062	4	1805	1000
2062	5	2085	1000
2062	6	2975	1000
2063	1	380	1000
2063	2	740	1000
2063	3	1140	1000
2063	4	1810	1000
2063	5	2070	1000
2063	6	2950	1000
2064	1	370	1000
2064	2	760	1000
2064	3	1110	1000
2064	4	1815	1000
2064	5	2055	1000
2064	6	2925	1000
2065	1	360	1000
2065	2	780	1000
2065	3	1080	1000
2065	4	1820	1000
2065	5	2040	1000
2065	6	2900	1000
2066	1	350	1000
2066	2	800	1000
2066	3	1050	1000
2066	4	1825	1000
2066	5	2025	1000
2066	6	2875	1000
2067	1	340	1000
2067	2	820	1000
2067	3	1020	1000
2067	4	1830	1000
2067	5	2010	1000
2067	6	2850	1000
2068	1	330	1000
2068	2	840	1000
2068	3	1010	1000
2068	4	1835	1000
2068	5	2005	1000
2068	6	2825	1000
2069	1	320	1000
2069	2	860	1000
2069	3	1040	1000
2069	4	1840	1000
2069	5	2020	1000
2069	6	2800	1000
2070	1	310	1000
2070	2	880	1000
2070	3	1070	1000
2070	4	1845	1000
2070	5	2035	1000
2070	6	2775	1000
2071	1	300	1000
2071	2	900	1000
2071	3	1100	1000
2071	4	1850	1000
2071	5	2050	1000
2071	6	2750	1000
2072	1	290	1000
2072	2	920	1000
2072	3	1130	1000
2072	4	1855	1000
2072	5	2065	1000
2072	6	2725	1000
2073	1	280	1000
2073	2	940	1000
2073	3	1160	1000
2073	4	1860	1000
2073	5	2080	1000
2073	6	2700	1000
2074	1	270	1000
2074	2	960	1000
2074	3	1190	1000
2074	4	1865	1000
2074	5	2095	1000
2074	6	2675	1000
2075	1	260	1000
2075	2	980	1000
2075	3	1220	1000
2075	4	1870	1000
2075	5	2110	1000
2075	6	2650	1000
2076	1	250	1000
2076	2	1000	1000
2076	3	1250	1000
2076	4	1875	1000
2076	5	2125	1000
2076	6	2625	1000
2077	1	240	1000
2077	2	980	1000
2077	3	1280	1000
2077	4	1880	1000
2077	5	2140	1000
2077	6	2600	1000
2078	1	230	1000
2078	2	960	1000
2078	3	1310	1000
2078	4	1885	1000
2078	5	2155	1000
2078	6	2575	1000
2079	1	220	1000
2079	2	940	1000
2079	3	1340	1000
2079	4	1890	1000
2079	5	2170	1000
2079	6	2550	1000
2080	1	210	1000
2080	2	920	1000
2080	3	1370	1000
2080	4	1895	1000
2080	5	2185	1000
2080	6	2525	1000
2081	1	200	1000
2081	2	900	1000
2081	3	1400	1000
2081	4	1900	1000
2081	5	2200	1000
2081	6	2500	1000
2082	1	190	1000
2082	2	880	1000
2082	3	1430	1000
2082	4	1905	1000
2082	5	2215	1000
2082	6	2525	1000
2083	1	180	1000
2083	2	860	1000
2083	3	1460	1000
2083	4	1910	1000
2083	5	2230	1000
2083	6	2550	1000
2084	1	170	1000
2084	2	840	1000
2084	3	1490	1000
2084	4	1915	1000
2084	5	2245	1000
2084	6	2575	1000
2085	1	160	1000
2085	2	820	1000
2085	3	1480	1000
2085	4	1920	1000
2085	5	2260	1000
2085	6	2600	1000
2086	1	150	1000
2086	2	800	1000
2086	3	1450	1000
2086	4	1925	1000
2086	5	2275	1000
2086	6	2625	1000
2087	1	140	1000
2087	2	780	1000
2087	3	1420	1000
2087	4	1930	1000
2087	5	2290	1000
2087	6	2650	1000
2088	1	130	1000
2088	2	760	1000
2088	3	1390	1000
2088	4	1935	1000
2088	5	2305	1000
2088	6	2675	1000
2089	1	120	1000
2089	2	740	1000
2089	3	1360	1000
2089	4	1940	1000
2089	5	2320	1000
2089	6	2700	1000
2090	1	110	1000
2090	2	720	1000
2090	3	1330	1000
2090	4	1945	1000
2090	5	2335	1000
2090	6	2725	1000
2091	1	100	1000
2091	2	700	1000
2091	3	1300	1000
2091	4	1950	1000
2091	5	2350	1000
2091	6	2750	1000
2092	1	90	1000
2092	2	680	1000
2092	3	1270	1000
2092	4	1955	1000
2092	5	2365	1000
2092	6	2775	1000
2093	1	80	1000
2093	2	660	1000
2093	3	1240	1000
2093	4	1960	1000
2093	5	2380	1000
2093	6	2800	1000
2094	1	70	1000
2094	2	640	1000
2094	3	1210	1000
2094	4	1965	1000
2094	5	2395	1000
2094	6	2825	1000
2095	1	60	1000
2095	2	620	1000
2095	3	1180	1000
2095	4	1970	1000
2095	5	2410	1000
2095	6	2850	1000
2096	1	50	1000
2096	2	600	1000
2096	3	1150	1000
2096	4	1975	1000
2096	5	2425	1000
2096	6	2875	1000
2097	1	40	1000
2097	2	580	1000
2097	3	1120	1000
2097	4	1980	1000
2097	5	2440	1000
2097	6	2900	1000
2098	1	30	1000
2098	2	560	1000
2098	3	1090	1000
2098	4	1985	1000
2098	5	2455	1000
2098	6	2925	1000
2099	1	20	1000
2099	2	540	1000
2099	3	1060	1000
2099	4	1990	1000
2099	5	2470	1000
2099	6	2950	1000
2100	1	10	1000
2100	2	520	1000
2100	3	1030	1000
2100	4	1995	1000
2100	5	2485	1000
2100	6	2975	1000
2101	1	0	1000
2101	2	500	1000
2101	3	1000	1000
2101	4	2000	1000
2101	5	2500	1000
2101	6	3000	1000
2102	1	10	1000
2102	2	520	1000
2102	3	1030	1000
2102	4	1995	1000
2102	5	2485	1000
2102	6	2975	1000
2103	1	20	1000
2103	2	540	1000
2103	3	1060	1000
2103	4	1990	1000
2103	5	2470	1000
2103	6	2950	1000
2104	1	30	1000
2104	2	560	1000
2104	3	1090	1000
2104	4	1985	1000
2104	5	2455	1000
2104	6	2925	1000
2105	1	40	1000
2105	2	580	1000
2105	3	1120	1000
2105	4	1980	1000
2105	5	2440	1000
2105	6	2900	1000
2106	1	50	1000
2106	2	600	1000
2106	3	1150	1000
2106	4	1975	1000
2106	5	2425	1000
2106	6	2875	1000
2107	1	60	1000
2107	2	620	1000
2107	3	1180	1000
2107	4	1970	1000
2107	5	2410	1000
2107	6	2850	1000
2108	1	70	1000
2108	2	640	1000
2108	3	1210	1000
2108	4	1965	1000
2108	5	2395	1000
2108	6	2825	1000
2109	1	80	1000
2109	2	660	1000
2109	3	1240	1000
2109	4	1960	1000
2109	5	2380	1000
2109	6	2800	1000
2110	1	90	1000
2110	2	680	1000
2110	3	1270	1000
2110	4	1955	1000
2110	5	2365	1000
2110	6	2775	1000
2111	1	100	1000
2111	2	700	1000
2111	3	1300	1000
2111	4	1950	1000
2111	5	2350	1000
2111	6	2750	1000
2112	1	110	1000
2112	2	720	1000
2112	3	1330	1000
2112	4	1945	1000
2112	5	2335	1000
2112	6	2725	1000
2113	1	120	1000
2113	2	740	1000
2113	3	1360	1000
2113	4	1940	1000
2113	5	2320	1000
2113	6	2700	1000
2114	1	130	1000
2114	2	760	1000
2114	3	1390	1000
2114	4	1935	1000
2114	5	2305	1000
2114	6	2675	1000
2115	1	140	1000
2115	2	780	1000
2115	3	1420	1000
2115	4	1930	1000
2115	5	2290	1000
2115	6	2650	1000
2116	1	150	1000
2116	2	800	1000
2116	3	1450	1000
2116	4	1925	1000
2116	5	2275	1000
2116	6	2625	1000
2117	1	160	1000
2117	2	820	1000
2117	3	1480	1000
2117	4	1920	1000
2117	5	2260	1000
2117	6	2600	1000
2118	1	170	1000
2118	2	840	1000
2118	3	1490	1000
2118	4	1915	1000
2118	5	2245	1000
2118	6	2575	1000
2119	1	180	1000
2119	2	860	1000
2119	3	1460	1000
2119	4	1910	1000
2119	5	2230	1000
2119	6	2550	1000
2120	1	190	1000
2120	2	880	1000
2120	3	1430	1000
2120	4	1905	1000
2120	5	2215	1000
2120	6	2525	1000
2121	1	200	1000
2121	2	900	1000
2121	3	1400	1000
2121	4	1900	1000
2121	5	2200	1000
2121	6	2500	1000
2122	1	210	1000
2122	2	920	1000
2122	3	1370	1000
2122	4	1895	1000
2122	5	2185	1000
2122	6	2525	1000
2123	1	220	1000
2123	2	940	1000
2123	3	1340	1000
2123	4	1890	1000
2123	5	2170	1000
2123	6	2550	1000
2124	1	230	1000
2124	2	960	1000
2124	3	1310	1000
2124	4	1885	1000
2124	5	2155	1000
2124	6	2575	1000
2125	1	240	1000
2125	2	980	1000
2125	3	1280	1000
2125	4	1880	1000
2125	5	2140	1000
2125	6	2600	1000
2126	1	250	1000
2126	2	1000	1000
2126	3	1250	1000
2126	4	1875	1000
2126	5	2125	1000
2126	6	2625	1000
2127	1	260	1000
2127	2	980	1000
2127	3	1220	1000
2127	4	1870	1000
2127	5	2110	1000
2127	6	2650	1000
2128	1	270	1000
2128	2	960	1000
2128	3	1190	1000
2128	4	1865	1000
2128	5	2095	1000
2128	6	2675	1000
2129	1	280	1000
2129	2	940	1000
2129	3	1160	1000
2129	4	1860	1000
2129	5	2080	1000
2129	6	2700	1000
2130	1	290	1000
2130	2	920	1000
2130	3	1130	1000
2130	4	1855	1000
2130	5	2065	1000
2130	6	2725	1000
2131	1	300	1000
2131	2	900	1000
2131	3	1100	1000
2131	4	1850	1000
2131	5	2050	1000
2131	6	2750	1000
2132	1	310	1000
2132	2	880	1000
2132	3	1070	1000
2132	4	1845	1000
2132	5	2035	1000
2132	6	2775	1000
2133	1	320	1000
2133	2	860	1000
2133	3	1040	1000
2133	4	1840	1000
2133	5	2020	1000
2133	6	2800	1000
2134	1	330	1000
2134	2	840	1000
2134	3	1010	1000
2134	4	1835	1000
2134	5	2005	1000
2134	6	2825	1000
2135	1	340	1000
2135	2	820	1000
2135	3	1020	1000
2135	4	1830	1000
2135	5	2010	1000
2135	6	2850	1000
2136	1	350	1000
2136	2	800	1000
2136	3	1050	1000
2136	4	1825	1000
2136	5	2025	1000
2136	6	2875	1000
2137	1	360	1000
2137	2	780	1000
2137	3	1080	1000
2137	4	1820	1000
2137	5	2040	1000
2137	6	2900	1000
2138	1	370	1000
2138	2	760	1000
2138	3	1110	1000
2138	4	1815	1000
2138	5	2055	1000
2138	6	2925	1000
2139	1	380	1000
2139	2	740	1000
2139	3	1140	1000
2139	4	1810	1000
2139	5	2070	1000
2139	6	2950	1000
2140	1	390	1000
2140	2	720	1000
2140	3	1170	1000
2140	4	1805	1000
2140	5	2085	1000
2140	6	2975	1000
2141	1	400	1000
2141	2	700	1000
2141	3	1200	1000
2141	4	1800	1000
2141	5	2100	1000
2141	6	3000	1000
2142	1	410	1000
2142	2	680	1000
2142	3	1230	1000
2142	4	1795	1000
2142	5	2115	1000
2142	6	2975	1000
2143	1	420	1000
2143	2	660	1000
2143	3	1260	1000
2143	4	1790	1000
2143	5	2130	1000
2143	6	2950	1000
2144	1	430	1000
2144	2	640	1000
2144	3	1290	1000
2144	4	1785	1000
2144	5	2145	1000
2144	6	2925	1000
2145	1	440	1000
2145	2	620	1000
2145	3	1320	1000
2145	4	1780	1000
2145	5	2160	1000
2145	6	2900	1000
2146	1	450	1000
2146	2	600	1000
2146	3	1350	1000
2146	4	1775	1000
2146	5	2175	1000
2146	6	2875	1000
2147	1	460	1000
2147	2	580	1000
2147	3	1380	1000
2147	4	1770	1000
2147	5	2190	1000
2147	6	2850	1000
2148	1	470	1000
2148	2	560	1000
2148	3	1410	1000
2148	4	1765	1000
2148	5	2205	1000
2148	6	2825	1000
2149	1	480	1000
2149	2	540	1000
2149	3	1440	1000
2149	4	1760	1000
2149	5	2220	1000
2149	6	2800	1000
2150	1	490	1000
2150	2	520	1000
2150	3	1470	1000
2150	4	1755	1000
2150	5	2235	1000
2150	6	2775	1000
2151	1	500	1000
2151	2	500	1000
2151	3	1500	1000
2151	4	1750	1000
2151	5	2250	1000
2151	6	2750	1000
2152	1	490	1000
2152	2	520	1000
2152	3	1470	1000
2152	4	1745	1000
2152	5	2265	1000
2152	6	2725	1000
2153	1	480	1000
2153	2	540	1000
2153	3	1440	1000
2153	4	1740	1000
2153	5	2280	1000
2153	6	2700	1000
2154	1	470	1000
2154	2	560	1000
2154	3	1410	1000
2154	4	1735	1000
2154	5	2295	1000
2154	6	2675	1000
2155	1	460	1000
2155	2	580	1000
2155	3	1380	1000
2155	4	1730	1000
2155	5	2310	1000
2155	6	2650	1000
2156	1	450	1000
2156	2	600	1000
2156	3	1350	1000
2156	4	1725	1000
2156	5	2325	1000
2156	6	2625	1000
2157	1	440	1000
2157	2	620	1000
2157	3	1320	1000
2157	4	1720	1000
2157	5	2340	1000
2157	6	2600	1000
2158	1	430	1000
2158	2	640	1000
2158	3	1290	1000
2158	4	1715	1000
2158	5	2355	1000
2158	6	2575	1000
2159	1	420	1000
2159	2	660	1000
2159	3	1260	1000
2159	4	1710	1000
2159	5	2370	1000
2159	6	2550	1000
2160	1	410	1000
2160	2	680	1000
2160	3	1230	1000
2160	4	1705	1000
2160	5	2385	1000
2160	6	2525	1000
2161	1	400	1000
2161	2	700	1000
2161	3	1200	1000
2161	4	1700	1000
2161	5	2400	1000
2161	6	2500	1000
2162	1	390	1000
2162	2	720	1000
2162	3	1170	1000
2162	4	1695	1000
2162	5	2415	1000
2162	6	2525	1000
2163	1	380	1000
2163	2	740	1000
2163	3	1140	1000
2163	4	1690	1000
2163	5	2430	1000
2163	6	2550	1000
2164	1	370	1000
2164	2	760	1000
2164	3	1110	1000
2164	4	1685	1000
2164	5	2445	1000
2164	6	2575	1000
2165	1	360	1000
2165	2	780	1000
2165	3	1080	1000
2165	4	1680	1000
2165	5	2460	1000
2165	6	2600	1000
2166	1	350	1000
2166	2	800	1000
2166	3	1050	1000
