Settings === Total time = 1200, Number of Nodes = 13, Speed = 20
Time	Node	Pos_X	Pos_Y
269	9	9640	4000
269	10	9640	6000
269	11	9640	8000
269	12	10000	7360
269	13	9940	2000
270	1	20	8000
270	2	0	7380
270	3	4620	2000
270	4	4620	4000
270	5	4620	6000
270	6	4620	8000
270	7	5000	7380
270	8	9620	2000
270	9	9620	4000
270	10	9620	6000
270	11	9620	8000
270	12	10000	7380
270	13	9920	2000
271	1	0	8000
271	2	0	7400
271	3	4600	2000
271	4	4600	4000
271	5	4600	6000
271	6	4600	8000
271	7	5000	7400
271	8	9600	2000
271	9	9600	4000
271	10	9600	6000
271	11	9600	8000
271	12	10000	7400
271	13	9900	2000
272	1	20	8000
272	2	0	7420
272	3	4580	2000
272	4	4580	4000
272	5	4580	6000
272	6	4580	8000
272	7	5000	7420
272	8	9580	2000
272	9	9580	4000
272	10	9580	6000
272	11	9580	8000
272	12	10000	7420
272	13	9920	2000
273	1	40	8000
273	2	0	7440
273	3	4560	2000
273	4	4560	4000
273	5	4560	6000
273	6	4560	8000
273	7	5000	7440
273	8	9560	2000
273	9	9560	4000
273	10	9560	6000
273	11	9560	8000
273	12	10000	7440
273	13	9940	2000
274	1	60	8000
274	2	0	7460
274	3	4540	2000
274	4	4540	4000
274	5	4540	6000
274	6	4540	8000
274	7	5000	7460
274	8	9540	2000
274	9	9540	4000
274	10	9540	6000
274	11	9540	8000
274	12	10000	7460
274	13	9960	2000
275	1	80	8000
275	2	0	7480
275	3	4520	2000
275	4	4520	4000
275	5	4520	6000
275	6	4520	8000
275	7	5000	7480
275	8	9520	2000
275	9	9520	4000
275	10	9520	6000
275	11	9520	8000
275	12	10000	7480
275	13	9980	2000
276	1	100	8000
276	2	0	7500
276	3	4500	2000
276	4	4500	4000
276	5	4500	6000
276	6	4500	8000
276	7	5000	7500
276	8	9500	2000
276	9	9500	4000
276	10	9500	6000
276	11	9500	8000
276	12	10000	7500
276	13	10000	2000
277	1	80	8000
277	2	0	7520
277	3	4480	2000
277	4	4480	4000
277	5	4480	6000
277	6	4480	8000
277	7	5000	7520
277	8	9480	2000
277	9	9480	4000
277	10	9480	6000
277	11	9480	8000
277	12	10000	7520
277	13	9980	2000
278	1	60	8000
278	2	0	7540
278	3	4460	2000
278	4	4460	4000
278	5	4460	6000
278	6	4460	8000
278	7	5000	7540
278	8	9460	2000
278	9	9460	4000
278	10	9460	6000
278	11	9460	8000
278	12	10000	7540
278	13	9960	2000
279	1	40	8000
279	2	0	7560
279	3	4440	2000
279	4	4440	4000
279	5	4440	6000
279	6	4440	8000
279	7	5000	7560
279	8	9440	2000
279	9	9440	4000
279	10	9440	6000
279	11	9440	8000
279	12	10000	7560
279	13	9940	2000
280	1	20	8000
280	2	0	7580
280	3	4420	2000
280	4	4420	4000
280	5	4420	6000
280	6	4420	8000
280	7	5000	7580
280	8	9420	2000
280	9	9420	4000
280	10	9420	6000
280	11	9420	8000
280	12	10000	7580
280	13	9920	2000
281	1	0	8000
281	2	0	7600
281	3	4400	2000
281	4	4400	4000
281	5	4400	6000
281	6	4400	8000
281	7	5000	7600
281	8	9400	2000
281	9	9400	4000
281	10	9400	6000
281	11	9400	8000
281	12	10000	7600
281	13	9900	2000
282	1	20	8000
282	2	0	7620
282	3	4380	2000
282	4	4380	4000
282	5	4380	6000
282	6	4380	8000
282	7	5000	7620
282	8	9380	2000
282	9	9380	4000
282	10	9380	6000
282	11	9380	8000
282	12	10000	7620
282	13	9920	2000
283	1	40	8000
283	2	0	7640
283	3	4360	2000
283	4	4360	4000
283	5	4360	6000
283	6	4360	8000
283	7	5000	7640
283	8	9360	2000
283	9	9360	4000
283	10	9360	6000
283	11	9360	8000
283	12	10000	7640
283	13	9940	2000
284	1	60	8000
284	2	0	7660
284	3	4340	2000
284	4	4340	4000
284	5	4340	6000
284	6	4340	8000
284	7	5000	7660
284	8	9340	2000
284	9	9340	4000
284	10	9340	6000
284	11	9340	8000
284	12	10000	7660
284	13	9960	2000
285	1	80	8000
285	2	0	7680
285	3	4320	2000
285	4	4320	4000
285	5	4320	6000
285	6	4320	8000
285	7	5000	7680
285	8	9320	2000
285	9	9320	4000
285	10	9320	6000
285	11	9320	8000
285	12	10000	7680
285	13	9980	2000
286	1	100	8000
286	2	0	7700
286	3	4300	2000
286	4	4300	4000
286	5	4300	6000
286	6	4300	8000
286	7	5000	7700
286	8	9300	2000
286	9	9300	4000
286	10	9300	6000
286	11	9300	8000
286	12	10000	7700
286	13	10000	2000
287	1	80	8000
287	2	0	7720
287	3	4280	2000
287	4	4280	4000
287	5	4280	6000
287	6	4280	8000
287	7	5000	7720
287	8	9280	2000
287	9	9280	4000
287	10	9280	6000
287	11	9280	8000
287	12	10000	7720
287	13	9980	2000
288	1	60	8000
288	2	0	7740
288	3	4260	2000
288	4	4260	4000
288	5	4260	6000
288	6	4260	8000
288	7	5000	7740
288	8	9260	2000
288	9	9260	4000
288	10	9260	6000
288	11	9260	8000
288	12	10000	7740
288	13	9960	2000
289	1	40	8000
289	2	0	7760
289	3	4240	2000
289	4	4240	4000
289	5	4240	6000
289	6	4240	8000
289	7	5000	7760
289	8	9240	2000
289	9	9240	4000
289	10	9240	6000
289	11	9240	8000
289	12	10000	7760
289	13	9940	2000
290	1	20	8000
290	2	0	7780
290	3	4220	2000
290	4	4220	4000
290	5	4220	6000
290	6	4220	8000
290	7	5000	7780
290	8	9220	2000
290	9	9220	4000
290	10	9220	6000
290	11	9220	8000
290	12	10000	7780
290	13	9920	2000
291	1	0	8000
291	2	0	7800
291	3	4200	2000
291	4	4200	4000
291	5	4200	6000
291	6	4200	8000
291	7	5000	7800
291	8	9200	2000
291	9	9200	4000
291	10	9200	6000
291	11	9200	8000
291	12	10000	7800
291	13	9900	2000
292	1	20	8000
292	2	0	7820
292	3	4180	2000
292	4	4180	4000
292	5	4180	6000
292	6	4180	8000
292	7	5000	7820
292	8	9180	2000
292	9	9180	4000
292	10	9180	6000
292	11	9180	8000
292	12	10000	7820
292	13	9920	2000
293	1	40	8000
293	2	0	7840
293	3	4160	2000
293	4	4160	4000
293	5	4160	6000
293	6	4160	8000
293	7	5000	7840
293	8	9160	2000
293	9	9160	4000
293	10	9160	6000
293	11	9160	8000
293	12	10000	7840
293	13	9940	2000
294	1	60	8000
294	2	0	7860
294	3	4140	2000
294	4	4140	4000
294	5	4140	6000
294	6	4140	8000
294	7	5000	7860
294	8	9140	2000
294	9	9140	4000
294	10	9140	6000
294	11	9140	8000
294	12	10000	7860
294	13	9960	2000
295	1	80	8000
295	2	0	7880
295	3	4120	2000
295	4	4120	4000
295	5	4120	6000
295	6	4120	8000
295	7	5000	7880
295	8	9120	2000
295	9	9120	4000
295	10	9120	6000
295	11	9120	8000
295	12	10000	7880
295	13	9980	2000
296	1	100	8000
296	2	0	7900
296	3	4100	2000
296	4	4100	4000
296	5	4100	6000
296	6	4100	8000
296	7	5000	7900
296	8	9100	2000
296	9	9100	4000
296	10	9100	6000
296	11	9100	8000
296	12	10000	7900
296	13	10000	2000
297	1	80	8000
297	2	0	7920
297	3	4080	2000
297	4	4080	4000
297	5	4080	6000
297	6	4080	8000
297	7	5000	7920
297	8	9080	2000
297	9	9080	4000
297	10	9080	6000
297	11	9080	8000
297	12	10000	7920
297	13	9980	2000
298	1	60	8000
298	2	0	7940
298	3	4060	2000
298	4	4060	4000
298	5	4060	6000
298	6	4060	8000
298	7	5000	7940
298	8	9060	2000
298	9	9060	4000
298	10	9060	6000
298	11	9060	8000
298	12	10000	7940
298	13	9960	2000
299	1	40	8000
299	2	0	7960
299	3	4040	2000
299	4	4040	4000
299	5	4040	6000
299	6	4040	8000
299	7	5000	7960
299	8	9040	2000
299	9	9040	4000
299	10	9040	6000
299	11	9040	8000
299	12	10000	7960
299	13	9940	2000
300	1	20	8000
300	2	0	7980
300	3	4020	2000
300	4	4020	4000
300	5	4020	6000
300	6	4020	8000
300	7	5000	7980
300	8	9020	2000
300	9	9020	4000
300	10	9020	6000
300	11	9020	8000
300	12	10000	7980
300	13	9920	2000
301	1	0	8000
301	2	0	8000
301	3	4000	2000
301	4	4000	4000
301	5	4000	6000
301	6	4000	8000
301	7	5000	8000
301	8	9000	2000
301	9	9000	4000
301	10	9000	6000
301	11	9000	8000
301	12	10000	8000
301	13	9900	2000
302	1	20	8000
302	2	0	7980
302	3	3980	2000
302	4	3980	4000
302	5	3980	6000
302	6	3980	8000
302	7	5000	7980
302	8	8980	2000
302	9	8980	4000
302	10	8980	6000
302	11	8980	8000
302	12	10000	7980
302	13	9920	2000
303	1	40	8000
303	2	0	7960
303	3	3960	2000
303	4	3960	4000
303	5	3960	6000
303	6	3960	8000
303	7	5000	7960
303	8	8960	2000
303	9	8960	4000
303	10	8960	6000
303	11	8960	8000
303	12	10000	7960
303	13	9940	2000
304	1	60	8000
304	2	0	7940
304	3	3940	2000
304	4	3940	4000
304	5	3940	6000
304	6	3940	8000
304	7	5000	7940
304	8	8940	2000
304	9	8940	4000
304	10	8940	6000
304	11	8940	8000
304	12	10000	7940
304	13	9960	2000
305	1	80	8000
305	2	0	7920
305	3	3920	2000
305	4	3920	4000
305	5	3920	6000
305	6	3920	8000
305	7	5000	7920
305	8	8920	2000
305	9	8920	4000
305	10	8920	6000
305	11	8920	8000
305	12	10000	7920
305	13	9980	2000
306	1	100	8000
306	2	0	7900
306	3	3900	2000
306	4	3900	4000
306	5	3900	6000
306	6	3900	8000
306	7	5000	7900
306	8	8900	2000
306	9	8900	4000
306	10	8900	6000
306	11	8900	8000
306	12	10000	7900
306	13	10000	2000
307	1	80	8000
307	2	0	7880
307	3	3880	2000
307	4	3880	4000
307	5	3880	6000
307	6	3880	8000
307	7	5000	7880
307	8	8880	2000
307	9	8880	4000
307	10	8880	6000
307	11	8880	8000
307	12	10000	7880
307	13	9980	2000
308	1	60	8000
308	2	0	7860
308	3	3860	2000
308	4	3860	4000
308	5	3860	6000
308	6	3860	8000
308	7	5000	7860
308	8	8860	2000
308	9	8860	4000
308	10	8860	6000
308	11	8860	8000
308	12	10000	7860
308	13	9960	2000
309	1	40	8000
309	2	0	7840
309	3	3840	2000
309	4	3840	4000
309	5	3840	6000
309	6	3840	8000
309	7	5000	7840
309	8	8840	2000
309	9	8840	4000
309	10	8840	6000
309	11	8840	8000
309	12	10000	7840
309	13	9940	2000
310	1	20	8000
310	2	0	7820
310	3	3820	2000
310	4	3820	4000
310	5	3820	6000
310	6	3820	8000
310	7	5000	7820
310	8	8820	2000
310	9	8820	4000
310	10	8820	6000
310	11	8820	8000
310	12	10000	7820
310	13	9920	2000
311	1	0	8000
311	2	0	7800
311	3	3800	2000
311	4	3800	4000
311	5	3800	6000
311	6	3800	8000
311	7	5000	7800
311	8	8800	2000
311	9	8800	4000
311	10	8800	6000
311	11	8800	8000
311	12	10000	7800
311	13	9900	2000
312	1	20	8000
312	2	0	7780
312	3	3780	2000
312	4	3780	4000
312	5	3780	6000
312	6	3780	8000
312	7	5000	7780
312	8	8780	2000
312	9	8780	4000
312	10	8780	6000
312	11	8780	8000
312	12	10000	7780
312	13	9920	2000
313	1	40	8000
313	2	0	7760
313	3	3760	2000
313	4	3760	4000
313	5	3760	6000
313	6	3760	8000
313	7	5000	7760
313	8	8760	2000
313	9	8760	4000
313	10	8760	6000
313	11	8760	8000
313	12	10000	7760
313	13	9940	2000
314	1	60	8000
314	2	0	7740
314	3	3740	2000
314	4	3740	4000
314	5	3740	6000
314	6	3740	8000
314	7	5000	7740
314	8	8740	2000
314	9	8740	4000
314	10	8740	6000
314	11	8740	8000
314	12	10000	7740
314	13	9960	2000
315	1	80	8000
315	2	0	7720
315	3	3720	2000
315	4	3720	4000
315	5	3720	6000
315	6	3720	8000
315	7	5000	7720
315	8	8720	2000
315	9	8720	4000
315	10	8720	6000
315	11	8720	8000
315	12	10000	7720
315	13	9980	2000
316	1	100	8000
316	2	0	7700
316	3	3700	2000
316	4	3700	4000
316	5	3700	6000
316	6	3700	8000
316	7	5000	7700
316	8	8700	2000
316	9	8700	4000
316	10	8700	6000
316	11	8700	8000
316	12	10000	7700
316	13	10000	2000
317	1	80	8000
317	2	0	7680
317	3	3680	2000
317	4	3680	4000
317	5	3680	6000
317	6	3680	8000
317	7	5000	7680
317	8	8680	2000
317	9	8680	4000
317	10	8680	6000
317	11	8680	8000
317	12	10000	7680
317	13	9980	2000
318	1	60	8000
318	2	0	7660
318	3	3660	2000
318	4	3660	4000
318	5	3660	6000
318	6	3660	8000
318	7	5000	7660
318	8	8660	2000
318	9	8660	4000
318	10	8660	6000
318	11	8660	8000
318	12	10000	7660
318	13	9960	2000
319	1	40	8000
319	2	0	7640
319	3	3640	2000
319	4	3640	4000
319	5	3640	6000
319	6	3640	8000
319	7	5000	7640
319	8	8640	2000
319	9	8640	4000
319	10	8640	6000
319	11	8640	8000
319	12	10000	7640
319	13	9940	2000
320	1	20	8000
320	2	0	7620
320	3	3620	2000
320	4	3620	4000
320	5	3620	6000
320	6	3620	8000
320	7	5000	7620
320	8	8620	2000
320	9	8620	4000
320	10	8620	6000
320	11	8620	8000
320	12	10000	7620
320	13	9920	2000
321	1	0	8000
321	2	0	7600
321	3	3600	2000
321	4	3600	4000
321	5	3600	6000
321	6	3600	8000
321	7	5000	7600
321	8	8600	2000
321	9	8600	4000
321	10	8600	6000
321	11	8600	8000
321	12	10000	7600
321	13	9900	2000
322	1	20	8000
322	2	0	7580
322	3	3580	2000
322	4	3580	4000
322	5	3580	6000
322	6	3580	8000
322	7	5000	7580
322	8	8580	2000
322	9	8580	4000
322	10	8580	6000
322	11	8580	8000
322	12	10000	7580
322	13	9920	2000
323	1	40	8000
323	2	0	7560
323	3	3560	2000
323	4	3560	4000
323	5	3560	6000
323	6	3560	8000
323	7	5000	7560
323	8	8560	2000
323	9	8560	4000
323	10	8560	6000
323	11	8560	8000
323	12	10000	7560
323	13	9940	2000
324	1	60	8000
324	2	0	7540
324	3	3540	2000
324	4	3540	4000
324	5	3540	6000
324	6	3540	8000
324	7	5000	7540
324	8	8540	2000
324	9	8540	4000
324	10	8540	6000
324	11	8540	8000
324	12	10000	7540
324	13	9960	2000
325	1	80	8000
325	2	0	7520
325	3	3520	2000
325	4	3520	4000
325	5	3520	6000
325	6	3520	8000
325	7	5000	7520
325	8	8520	2000
325	9	8520	4000
325	10	8520	6000
325	11	8520	8000
325	12	10000	7520
325	13	9980	2000
326	1	100	8000
326	2	0	7500
326	3	3500	2000
326	4	3500	4000
326	5	3500	6000
326	6	3500	8000
326	7	5000	7500
326	8	8500	2000
326	9	8500	4000
326	10	8500	6000
326	11	8500	8000
326	12	10000	7500
326	13	10000	2000
327	1	80	8000
327	2	0	7480
327	3	3480	2000
327	4	3480	4000
327	5	3480	6000
327	6	3480	8000
327	7	5000	7480
327	8	8480	2000
327	9	8480	4000
327	10	8480	6000
327	11	8480	8000
327	12	10000	7480
327	13	9980	2000
328	1	60	8000
328	2	0	7460
328	3	3460	2000
328	4	3460	4000
328	5	3460	6000
328	6	3460	8000
328	7	5000	7460
328	8	8460	2000
328	9	8460	4000
328	10	8460	6000
328	11	8460	8000
328	12	10000	7460
328	13	9960	2000
329	1	40	8000
329	2	0	7440
329	3	3440	2000
329	4	3440	4000
329	5	3440	6000
329	6	3440	8000
329	7	5000	7440
329	8	8440	2000
329	9	8440	4000
329	10	8440	6000
329	11	8440	8000
329	12	10000	7440
329	13	9940	2000
330	1	20	8000
330	2	0	7420
330	3	3420	2000
330	4	3420	4000
330	5	3420	6000
330	6	3420	8000
330	7	5000	7420
330	8	8420	2000
330	9	8420	4000
330	10	8420	6000
330	11	8420	8000
330	12	10000	7420
330	13	9920	2000
331	1	0	8000
331	2	0	7400
331	3	3400	2000
331	4	3400	4000
331	5	3400	6000
331	6	3400	8000
331	7	5000	7400
331	8	8400	2000
331	9	8400	4000
331	10	8400	6000
331	11	8400	8000
331	12	10000	7400
331	13	9900	2000
332	1	20	8000
332	2	0	7380
332	3	3380	2000
332	4	3380	4000
332	5	3380	6000
332	6	3380	8000
332	7	5000	7380
332	8	8380	2000
332	9	8380	4000
332	10	8380	6000
332	11	8380	8000
332	12	10000	7380
332	13	9920	2000
333	1	40	8000
333	2	0	7360
333	3	3360	2000
333	4	3360	4000
333	5	3360	6000
333	6	3360	8000
333	7	5000	7360
333	8	8360	2000
333	9	8360	4000
333	10	8360	6000
333	11	8360	8000
333	12	10000	7360
333	13	9940	2000
334	1	60	8000
334	2	0	7340
334	3	3340	2000
334	4	3340	4000
334	5	3340	6000
334	6	3340	8000
334	7	5000	7340
334	8	8340	2000
334	9	8340	4000
334	10	8340	6000
334	11	8340	8000
334	12	10000	7340
334	13	9960	2000
335	1	80	8000
335	2	0	7320
335	3	3320	2000
335	4	3320	4000
335	5	3320	6000
335	6	3320	8000
335	7	5000	7320
335	8	8320	2000
335	9	8320	4000
335	10	8320	6000
335	11	8320	8000
335	12	10000	7320
335	13	9980	2000
336	1	100	8000
336	2	0	7300
336	3	3300	2000
336	4	3300	4000
336	5	3300	6000
336	6	3300	8000
336	7	5000	7300
336	8	8300	2000
336	9	8300	4000
336	10	8300	6000
336	11	8300	8000
336	12	10000	7300
336	13	10000	2000
337	1	80	8000
337	2	0	7280
337	3	3280	2000
337	4	3280	4000
337	5	3280	6000
337	6	3280	8000
337	7	5000	7280
337	8	8280	2000
337	9	8280	4000
337	10	8280	6000
337	11	8280	8000
337	12	10000	7280
337	13	9980	2000
338	1	60	8000
338	2	0	7260
338	3	3260	2000
338	4	3260	4000
338	5	3260	6000
338	6	3260	8000
338	7	5000	7260
338	8	8260	2000
338	9	8260	4000
338	10	8260	6000
338	11	8260	8000
338	12	10000	7260
338	13	9960	2000
339	1	40	8000
339	2	0	7240
339	3	3240	2000
339	4	3240	4000
339	5	3240	6000
339	6	3240	8000
339	7	5000	7240
339	8	8240	2000
339	9	8240	4000
339	10	8240	6000
339	11	8240	8000
339	12	10000	7240
339	13	9940	2000
340	1	20	8000
340	2	0	7220
340	3	3220	2000
340	4	3220	4000
340	5	3220	6000
340	6	3220	8000
340	7	5000	7220
340	8	8220	2000
340	9	8220	4000
340	10	8220	6000
340	11	8220	8000
340	12	10000	7220
340	13	9920	2000
341	1	0	8000
341	2	0	7200
341	3	3200	2000
341	4	3200	4000
341	5	3200	6000
341	6	3200	8000
341	7	5000	7200
341	8	8200	2000
341	9	8200	4000
341	10	8200	6000
341	11	8200	8000
341	12	10000	7200
341	13	9900	2000
342	1	20	8000
342	2	0	7180
342	3	3180	2000
342	4	3180	4000
342	5	3180	6000
342	6	3180	8000
342	7	5000	7180
342	8	8180	2000
342	9	8180	4000
342	10	8180	6000
342	11	8180	8000
342	12	10000	7180
342	13	9920	2000
343	1	40	8000
343	2	0	7160
343	3	3160	2000
343	4	3160	4000
343	5	3160	6000
343	6	3160	8000
343	7	5000	7160
343	8	8160	2000
343	9	8160	4000
343	10	8160	6000
343	11	8160	8000
343	12	10000	7160
343	13	9940	2000
344	1	60	8000
344	2	0	7140
344	3	3140	2000
344	4	3140	4000
344	5	3140	6000
344	6	3140	8000
344	7	5000	7140
344	8	8140	2000
344	9	8140	4000
344	10	8140	6000
344	11	8140	8000
344	12	10000	7140
344	13	9960	2000
345	1	80	8000
345	2	0	7120
345	3	3120	2000
345	4	3120	4000
345	5	3120	6000
345	6	3120	8000
345	7	5000	7120
345	8	8120	2000
345	9	8120	4000
345	10	8120	6000
345	11	8120	8000
345	12	10000	7120
345	13	9980	2000
346	1	100	8000
346	2	0	7100
346	3	3100	2000
346	4	3100	4000
346	5	3100	6000
346	6	3100	8000
346	7	5000	7100
346	8	8100	2000
346	9	8100	4000
346	10	8100	6000
346	11	8100	8000
346	12	10000	7100
346	13	10000	2000
347	1	80	8000
347	2	0	7080
347	3	3080	2000
347	4	3080	4000
347	5	3080	6000
347	6	3080	8000
347	7	5000	7080
347	8	8080	2000
347	9	8080	4000
347	10	8080	6000
347	11	8080	8000
347	12	10000	7080
347	13	9980	2000
348	1	60	8000
348	2	0	7060
348	3	3060	2000
348	4	3060	4000
348	5	3060	6000
348	6	3060	8000
348	7	5000	7060
348	8	8060	2000
348	9	8060	4000
348	10	8060	6000
348	11	8060	8000
348	12	10000	7060
348	13	9960	2000
349	1	40	8000
349	2	0	7040
349	3	3040	2000
349	4	3040	4000
349	5	3040	6000
349	6	3040	8000
349	7	5000	7040
349	8	8040	2000
349	9	8040	4000
349	10	8040	6000
349	11	8040	8000
349	12	10000	7040
349	13	9940	2000
350	1	20	8000
350	2	0	7020
350	3	3020	2000
350	4	3020	4000
350	5	3020	6000
350	6	3020	8000
350	7	5000	7020
350	8	8020	2000
350	9	8020	4000
350	10	8020	6000
350	11	8020	8000
350	12	10000	7020
350	13	9920	2000
351	1	0	8000
351	2	0	7000
351	3	3000	2000
351	4	3000	4000
351	5	3000	6000
351	6	3000	8000
351	7	5000	7000
351	8	8000	2000
351	9	8000	4000
351	10	8000	6000
351	11	8000	8000
351	12	10000	7000
351	13	9900	2000
352	1	20	8000
352	2	0	6980
352	3	2980	2000
352	4	2980	4000
352	5	2980	6000
352	6	2980	8000
352	7	5000	6980
352	8	7980	2000
352	9	7980	4000
352	10	7980	6000
352	11	7980	8000
352	12	10000	6980
352	13	9920	2000
353	1	40	8000
353	2	0	6960
353	3	2960	2000
353	4	2960	4000
353	5	2960	6000
353	6	2960	8000
353	7	5000	6960
353	8	7960	2000
353	9	7960	4000
353	10	7960	6000
353	11	7960	8000
353	12	10000	6960
353	13	9940	2000
354	1	60	8000
354	2	0	6940
354	3	2940	2000
354	4	2940	4000
354	5	2940	6000
354	6	2940	8000
354	7	5000	6940
354	8	7940	2000
354	9	7940	4000
354	10	7940	6000
354	11	7940	8000
354	12	10000	6940
354	13	9960	2000
355	1	80	8000
355	2	0	6920
355	3	2920	2000
355	4	2920	4000
355	5	2920	6000
355	6	2920	8000
355	7	5000	6920
355	8	7920	2000
355	9	7920	4000
355	10	7920	6000
355	11	7920	8000
355	12	10000	6920
355	13	9980	2000
356	1	100	8000
356	2	0	6900
356	3	2900	2000
356	4	2900	4000
356	5	2900	6000
356	6	2900	8000
356	7	5000	6900
356	8	7900	2000
356	9	7900	4000
356	10	7900	6000
356	11	7900	8000
356	12	10000	6900
356	13	10000	2000
357	1	80	8000
357	2	0	6880
357	3	2880	2000
357	4	2880	4000
357	5	2880	6000
357	6	2880	8000
357	7	5000	6880
357	8	7880	2000
357	9	7880	4000
357	10	7880	6000
357	11	7880	8000
357	12	10000	6880
357	13	9980	2000
358	1	60	8000
358	2	0	6860
358	3	2860	2000
358	4	2860	4000
358	5	2860	6000
358	6	2860	8000
358	7	5000	6860
358	8	7860	2000
358	9	7860	4000
358	10	7860	6000
358	11	7860	8000
358	12	10000	6860
358	13	9960	2000
359	1	40	8000
359	2	0	6840
359	3	2840	2000
359	4	2840	4000
359	5	2840	6000
359	6	2840	8000
359	7	5000	6840
359	8	7840	2000
359	9	7840	4000
359	10	7840	6000
359	11	7840	8000
359	12	10000	6840
359	13	9940	2000
360	1	20	8000
360	2	0	6820
360	3	2820	2000
360	4	2820	4000
360	5	2820	6000
360	6	2820	8000
360	7	5000	6820
360	8	7820	2000
360	9	7820	4000
360	10	7820	6000
360	11	7820	8000
360	12	10000	6820
360	13	9920	2000
361	1	0	8000
361	2	0	6800
361	3	2800	2000
361	4	2800	4000
361	5	2800	6000
361	6	2800	8000
361	7	5000	6800
361	8	7800	2000
361	9	7800	4000
361	10	7800	6000
361	11	7800	8000
361	12	10000	6800
361	13	9900	2000
362	1	20	8000
362	2	0	6780
362	3	2780	2000
362	4	2780	4000
362	5	2780	6000
362	6	2780	8000
362	7	5000	6780
362	8	7780	2000
362	9	7780	4000
362	10	7780	6000
362	11	7780	8000
362	12	10000	6780
362	13	9920	2000
363	1	40	8000
363	2	0	6760
363	3	2760	2000
363	4	2760	4000
363	5	2760	6000
363	6	2760	8000
363	7	5000	6760
363	8	7760	2000
363	9	7760	4000
363	10	7760	6000
363	11	7760	8000
363	12	10000	6760
363	13	9940	2000
364	1	60	8000
364	2	0	6740
364	3	2740	2000
364	4	2740	4000
364	5	2740	6000
364	6	2740	8000
364	7	5000	6740
364	8	7740	2000
364	9	7740	4000
364	10	7740	6000
364	11	7740	8000
364	12	10000	6740
364	13	9960	2000
365	1	80	8000
365	2	0	6720
365	3	2720	2000
365	4	2720	4000
365	5	2720	6000
365	6	2720	8000
365	7	5000	6720
365	8	7720	2000
365	9	7720	4000
365	10	7720	6000
365	11	7720	8000
365	12	10000	6720
365	13	9980	2000
366	1	100	8000
366	2	0	6700
366	3	2700	2000
366	4	2700	4000
366	5	2700	6000
366	6	2700	8000
366	7	5000	6700
366	8	7700	2000
366	9	7700	4000
366	10	7700	6000
366	11	7700	8000
366	12	10000	6700
366	13	10000	2000
367	1	80	8000
367	2	0	6680
367	3	2680	2000
367	4	2680	4000
367	5	2680	6000
367	6	2680	8000
367	7	5000	6680
367	8	7680	2000
367	9	7680	4000
367	10	7680	6000
367	11	7680	8000
367	12	10000	6680
367	13	9980	2000
368	1	60	8000
368	2	0	6660
368	3	2660	2000
368	4	2660	4000
368	5	2660	6000
368	6	2660	8000
368	7	5000	6660
368	8	7660	2000
368	9	7660	4000
368	10	7660	6000
368	11	7660	8000
368	12	10000	6660
368	13	9960	2000
369	1	40	8000
369	2	0	6640
369	3	2640	2000
369	4	2640	4000
369	5	2640	6000
369	6	2640	8000
369	7	5000	6640
369	8	7640	2000
369	9	7640	4000
369	10	7640	6000
369	11	7640	8000
369	12	10000	6640
369	13	9940	2000
370	1	20	8000
370	2	0	6620
370	3	2620	2000
370	4	2620	4000
370	5	2620	6000
370	6	2620	8000
370	7	5000	6620
370	8	7620	2000
370	9	7620	4000
370	10	7620	6000
370	11	7620	8000
370	12	10000	6620
370	13	9920	2000
371	1	0	8000
371	2	0	6600
371	3	2600	2000
371	4	2600	4000
371	5	2600	6000
371	6	2600	8000
371	7	5000	6600
371	8	7600	2000
371	9	7600	4000
371	10	7600	6000
371	11	7600	8000
371	12	10000	6600
371	13	9900	2000
372	1	20	8000
372	2	0	6580
372	3	2580	2000
372	4	2580	4000
372	5	2580	6000
372	6	2580	8000
372	7	5000	6580
372	8	7580	2000
372	9	7580	4000
372	10	7580	6000
372	11	7580	8000
372	12	10000	6580
372	13	9920	2000
373	1	40	8000
373	2	0	6560
373	3	2560	2000
373	4	2560	4000
373	5	2560	6000
373	6	2560	8000
373	7	5000	6560
373	8	7560	2000
373	9	7560	4000
373	10	7560	6000
373	11	7560	8000
373	12	10000	6560
373	13	9940	2000
374	1	60	8000
374	2	0	6540
374	3	2540	2000
374	4	2540	4000
374	5	2540	6000
374	6	2540	8000
374	7	5000	6540
374	8	7540	2000
374	9	7540	4000
374	10	7540	6000
374	11	7540	8000
374	12	10000	6540
374	13	9960	2000
375	1	80	8000
375	2	0	6520
375	3	2520	2000
375	4	2520	4000
375	5	2520	6000
375	6	2520	8000
375	7	5000	6520
375	8	7520	2000
375	9	7520	4000
375	10	7520	6000
375	11	7520	8000
375	12	10000	6520
375	13	9980	2000
376	1	100	8000
376	2	0	6500
376	3	2500	2000
376	4	2500	4000
376	5	2500	6000
376	6	2500	8000
376	7	5000	6500
376	8	7500	2000
376	9	7500	4000
376	10	7500	6000
376	11	7500	8000
376	12	10000	6500
376	13	10000	2000
377	1	80	8000
377	2	0	6480
377	3	2480	2000
377	4	2480	4000
377	5	2480	6000
377	6	2480	8000
377	7	5000	6480
377	8	7480	2000
377	9	7480	4000
377	10	7480	6000
377	11	7480	8000
377	12	10000	6480
377	13	9980	2000
378	1	60	8000
378	2	0	6460
378	3	2460	2000
378	4	2460	4000
378	5	2460	6000
378	6	2460	8000
378	7	5000	6460
