Settings === Total time = 5000, Number of Nodes = 27, Speed = 20
Time	 Node	 Pos_X	 Pos_Y
1 	 1 	 0 	 6600
1 	 2 	 6600 	 4200
1 	 3 	 1800 	 4200
1 	 4 	 1800 	 1800
1 	 5 	 1800 	 1800
1 	 6 	 1800 	 8400
1 	 7 	 1800 	 16200
1 	 8 	 4200 	 13200
1 	 9 	 1800 	 11400
1 	 10 	 6600 	 9000
1 	 11 	 4200 	 9000
1 	 12 	 11400 	 11400
1 	 13 	 6600 	 16800
1 	 14 	 6600 	 13200
1 	 15 	 6600 	 13800
1 	 16 	 11400 	 13800
1 	 17 	 13800 	 4200
1 	 18 	 13800 	 4200
1 	 19 	 16200 	 4200
1 	 20 	 16200 	 9000
1 	 21 	 13800 	 11400
1 	 22 	 18600 	 11400
1 	 23 	 13800 	 16200
1 	 24 	 21000 	 1800
1 	 25 	 21000 	 1800
1 	 26 	 21000 	 13800
1 	 27 	 23400 	 7800
2 	 1 	 20 	 6600
2 	 2 	 6600 	 4220
2 	 3 	 1820 	 4200
2 	 4 	 1800 	 1820
2 	 5 	 1820 	 1800
2 	 6 	 1800 	 8420
2 	 7 	 1820 	 16200
2 	 8 	 4200 	 13220
2 	 9 	 1820 	 11400
2 	 10 	 6600 	 9020
2 	 11 	 4220 	 9000
2 	 12 	 11400 	 11420
2 	 13 	 6620 	 16800
2 	 14 	 6600 	 13220
2 	 15 	 6620 	 13800
2 	 16 	 11420 	 13800
2 	 17 	 13800 	 4220
2 	 18 	 13820 	 4200
2 	 19 	 16200 	 4220
2 	 20 	 16220 	 9000
2 	 21 	 13820 	 11400
2 	 22 	 18600 	 11420
2 	 23 	 13820 	 16200
2 	 24 	 21020 	 1800
2 	 25 	 21000 	 1820
2 	 26 	 21020 	 13800
2 	 27 	 23400 	 7820
3 	 1 	 40 	 6600
3 	 2 	 6600 	 4240
3 	 3 	 1840 	 4200
3 	 4 	 1800 	 1840
3 	 5 	 1840 	 1800
3 	 6 	 1800 	 8440
3 	 7 	 1840 	 16200
3 	 8 	 4200 	 13240
3 	 9 	 1840 	 11400
3 	 10 	 6600 	 9040
3 	 11 	 4240 	 9000
3 	 12 	 11400 	 11440
3 	 13 	 6640 	 16800
3 	 14 	 6600 	 13240
3 	 15 	 6640 	 13800
3 	 16 	 11440 	 13800
3 	 17 	 13800 	 4240
3 	 18 	 13840 	 4200
3 	 19 	 16200 	 4240
3 	 20 	 16240 	 9000
3 	 21 	 13840 	 11400
3 	 22 	 18600 	 11440
3 	 23 	 13840 	 16200
3 	 24 	 21040 	 1800
3 	 25 	 21000 	 1840
3 	 26 	 21040 	 13800
3 	 27 	 23400 	 7840
4 	 1 	 60 	 6600
4 	 2 	 6600 	 4260
4 	 3 	 1860 	 4200
4 	 4 	 1800 	 1860
4 	 5 	 1860 	 1800
4 	 6 	 1800 	 8460
4 	 7 	 1860 	 16200
4 	 8 	 4200 	 13260
4 	 9 	 1860 	 11400
4 	 10 	 6600 	 9060
4 	 11 	 4260 	 9000
4 	 12 	 11400 	 11460
4 	 13 	 6660 	 16800
4 	 14 	 6600 	 13260
4 	 15 	 6660 	 13800
4 	 16 	 11460 	 13800
4 	 17 	 13800 	 4260
4 	 18 	 13860 	 4200
4 	 19 	 16200 	 4260
4 	 20 	 16260 	 9000
4 	 21 	 13860 	 11400
4 	 22 	 18600 	 11460
4 	 23 	 13860 	 16200
4 	 24 	 21060 	 1800
4 	 25 	 21000 	 1860
4 	 26 	 21060 	 13800
4 	 27 	 23400 	 7860
5 	 1 	 80 	 6600
5 	 2 	 6600 	 4280
5 	 3 	 1880 	 4200
5 	 4 	 1800 	 1880
5 	 5 	 1880 	 1800
5 	 6 	 1800 	 8480
5 	 7 	 1880 	 16200
5 	 8 	 4200 	 13280
5 	 9 	 1880 	 11400
5 	 10 	 6600 	 9080
5 	 11 	 4280 	 9000
5 	 12 	 11400 	 11480
5 	 13 	 6680 	 16800
5 	 14 	 6600 	 13280
5 	 15 	 6680 	 13800
5 	 16 	 11480 	 13800
5 	 17 	 13800 	 4280
5 	 18 	 13880 	 4200
5 	 19 	 16200 	 4280
5 	 20 	 16280 	 9000
5 	 21 	 13880 	 11400
5 	 22 	 18600 	 11480
5 	 23 	 13880 	 16200
5 	 24 	 21080 	 1800
5 	 25 	 21000 	 1880
5 	 26 	 21080 	 13800
5 	 27 	 23400 	 7880
6 	 1 	 100 	 6600
6 	 2 	 6600 	 4300
6 	 3 	 1900 	 4200
6 	 4 	 1800 	 1900
6 	 5 	 1900 	 1800
6 	 6 	 1800 	 8500
6 	 7 	 1900 	 16200
6 	 8 	 4200 	 13300
6 	 9 	 1900 	 11400
6 	 10 	 6600 	 9100
6 	 11 	 4300 	 9000
6 	 12 	 11400 	 11500
6 	 13 	 6700 	 16800
6 	 14 	 6600 	 13300
6 	 15 	 6700 	 13800
6 	 16 	 11500 	 13800
6 	 17 	 13800 	 4300
6 	 18 	 13900 	 4200
6 	 19 	 16200 	 4300
6 	 20 	 16300 	 9000
6 	 21 	 13900 	 11400
6 	 22 	 18600 	 11500
6 	 23 	 13900 	 16200
6 	 24 	 21100 	 1800
6 	 25 	 21000 	 1900
6 	 26 	 21100 	 13800
6 	 27 	 23400 	 7900
7 	 1 	 120 	 6600
7 	 2 	 6600 	 4320
7 	 3 	 1920 	 4200
7 	 4 	 1800 	 1920
7 	 5 	 1920 	 1800
7 	 6 	 1800 	 8520
7 	 7 	 1920 	 16200
7 	 8 	 4200 	 13320
7 	 9 	 1920 	 11400
7 	 10 	 6600 	 9120
7 	 11 	 4320 	 9000
7 	 12 	 11400 	 11520
7 	 13 	 6720 	 16800
7 	 14 	 6600 	 13320
7 	 15 	 6720 	 13800
7 	 16 	 11520 	 13800
7 	 17 	 13800 	 4320
7 	 18 	 13920 	 4200
7 	 19 	 16200 	 4320
7 	 20 	 16320 	 9000
7 	 21 	 13920 	 11400
7 	 22 	 18600 	 11520
7 	 23 	 13920 	 16200
7 	 24 	 21120 	 1800
7 	 25 	 21000 	 1920
7 	 26 	 21120 	 13800
7 	 27 	 23400 	 7920
8 	 1 	 140 	 6600
8 	 2 	 6600 	 4340
8 	 3 	 1940 	 4200
8 	 4 	 1800 	 1940
8 	 5 	 1940 	 1800
8 	 6 	 1800 	 8540
8 	 7 	 1940 	 16200
8 	 8 	 4200 	 13340
8 	 9 	 1940 	 11400
8 	 10 	 6600 	 9140
8 	 11 	 4340 	 9000
8 	 12 	 11400 	 11540
8 	 13 	 6740 	 16800
8 	 14 	 6600 	 13340
8 	 15 	 6740 	 13800
8 	 16 	 11540 	 13800
8 	 17 	 13800 	 4340
8 	 18 	 13940 	 4200
8 	 19 	 16200 	 4340
8 	 20 	 16340 	 9000
8 	 21 	 13940 	 11400
8 	 22 	 18600 	 11540
8 	 23 	 13940 	 16200
8 	 24 	 21140 	 1800
8 	 25 	 21000 	 1940
8 	 26 	 21140 	 13800
8 	 27 	 23400 	 7940
9 	 1 	 160 	 6600
9 	 2 	 6600 	 4360
9 	 3 	 1960 	 4200
9 	 4 	 1800 	 1960
9 	 5 	 1960 	 1800
9 	 6 	 1800 	 8560
9 	 7 	 1960 	 16200
9 	 8 	 4200 	 13360
9 	 9 	 1960 	 11400
9 	 10 	 6600 	 9160
9 	 11 	 4360 	 9000
9 	 12 	 11400 	 11560
9 	 13 	 6760 	 16800
9 	 14 	 6600 	 13360
9 	 15 	 6760 	 13800
9 	 16 	 11560 	 13800
9 	 17 	 13800 	 4360
9 	 18 	 13960 	 4200
9 	 19 	 16200 	 4360
9 	 20 	 16360 	 9000
9 	 21 	 13960 	 11400
9 	 22 	 18600 	 11560
9 	 23 	 13960 	 16200
9 	 24 	 21160 	 1800
9 	 25 	 21000 	 1960
9 	 26 	 21160 	 13800
9 	 27 	 23400 	 7960
10 	 1 	 180 	 6600
10 	 2 	 6600 	 4380
10 	 3 	 1980 	 4200
10 	 4 	 1800 	 1980
10 	 5 	 1980 	 1800
10 	 6 	 1800 	 8580
10 	 7 	 1980 	 16200
10 	 8 	 4200 	 13380
10 	 9 	 1980 	 11400
10 	 10 	 6600 	 9180
10 	 11 	 4380 	 9000
10 	 12 	 11400 	 11580
10 	 13 	 6780 	 16800
10 	 14 	 6600 	 13380
10 	 15 	 6780 	 13800
10 	 16 	 11580 	 13800
10 	 17 	 13800 	 4380
10 	 18 	 13980 	 4200
10 	 19 	 16200 	 4380
10 	 20 	 16380 	 9000
10 	 21 	 13980 	 11400
10 	 22 	 18600 	 11580
10 	 23 	 13980 	 16200
10 	 24 	 21180 	 1800
10 	 25 	 21000 	 1980
10 	 26 	 21180 	 13800
10 	 27 	 23400 	 7980
11 	 1 	 200 	 6600
11 	 2 	 6600 	 4400
11 	 3 	 2000 	 4200
11 	 4 	 1800 	 2000
11 	 5 	 2000 	 1800
11 	 6 	 1800 	 8600
11 	 7 	 2000 	 16200
11 	 8 	 4200 	 13400
11 	 9 	 2000 	 11400
11 	 10 	 6600 	 9200
11 	 11 	 4400 	 9000
11 	 12 	 11400 	 11600
11 	 13 	 6800 	 16800
11 	 14 	 6600 	 13400
11 	 15 	 6800 	 13800
11 	 16 	 11600 	 13800
11 	 17 	 13800 	 4400
11 	 18 	 14000 	 4200
11 	 19 	 16200 	 4400
11 	 20 	 16400 	 9000
11 	 21 	 14000 	 11400
11 	 22 	 18600 	 11600
11 	 23 	 14000 	 16200
11 	 24 	 21200 	 1800
11 	 25 	 21000 	 2000
11 	 26 	 21200 	 13800
11 	 27 	 23400 	 8000
12 	 1 	 220 	 6600
12 	 2 	 6600 	 4420
12 	 3 	 2020 	 4200
12 	 4 	 1800 	 2020
12 	 5 	 2020 	 1800
12 	 6 	 1800 	 8620
12 	 7 	 2020 	 16200
12 	 8 	 4200 	 13420
12 	 9 	 2020 	 11400
12 	 10 	 6600 	 9220
12 	 11 	 4420 	 9000
12 	 12 	 11400 	 11620
12 	 13 	 6820 	 16800
12 	 14 	 6600 	 13420
12 	 15 	 6820 	 13800
12 	 16 	 11620 	 13800
12 	 17 	 13800 	 4420
12 	 18 	 14020 	 4200
12 	 19 	 16200 	 4420
12 	 20 	 16420 	 9000
12 	 21 	 14020 	 11400
12 	 22 	 18600 	 11620
12 	 23 	 14020 	 16200
12 	 24 	 21220 	 1800
12 	 25 	 21000 	 2020
12 	 26 	 21220 	 13800
12 	 27 	 23400 	 8020
13 	 1 	 240 	 6600
13 	 2 	 6600 	 4440
13 	 3 	 2040 	 4200
13 	 4 	 1800 	 2040
13 	 5 	 2040 	 1800
13 	 6 	 1800 	 8640
13 	 7 	 2040 	 16200
13 	 8 	 4200 	 13440
13 	 9 	 2040 	 11400
13 	 10 	 6600 	 9240
13 	 11 	 4440 	 9000
13 	 12 	 11400 	 11640
13 	 13 	 6840 	 16800
13 	 14 	 6600 	 13440
13 	 15 	 6840 	 13800
13 	 16 	 11640 	 13800
13 	 17 	 13800 	 4440
13 	 18 	 14040 	 4200
13 	 19 	 16200 	 4440
13 	 20 	 16440 	 9000
13 	 21 	 14040 	 11400
13 	 22 	 18600 	 11640
13 	 23 	 14040 	 16200
13 	 24 	 21240 	 1800
13 	 25 	 21000 	 2040
13 	 26 	 21240 	 13800
13 	 27 	 23400 	 8040
14 	 1 	 260 	 6600
14 	 2 	 6600 	 4460
14 	 3 	 2060 	 4200
14 	 4 	 1800 	 2060
14 	 5 	 2060 	 1800
14 	 6 	 1800 	 8660
14 	 7 	 2060 	 16200
14 	 8 	 4200 	 13460
14 	 9 	 2060 	 11400
14 	 10 	 6600 	 9260
14 	 11 	 4460 	 9000
14 	 12 	 11400 	 11660
14 	 13 	 6860 	 16800
14 	 14 	 6600 	 13460
14 	 15 	 6860 	 13800
14 	 16 	 11660 	 13800
14 	 17 	 13800 	 4460
14 	 18 	 14060 	 4200
14 	 19 	 16200 	 4460
14 	 20 	 16460 	 9000
14 	 21 	 14060 	 11400
14 	 22 	 18600 	 11660
14 	 23 	 14060 	 16200
14 	 24 	 21260 	 1800
14 	 25 	 21000 	 2060
14 	 26 	 21260 	 13800
14 	 27 	 23400 	 8060
15 	 1 	 280 	 6600
15 	 2 	 6600 	 4480
15 	 3 	 2080 	 4200
15 	 4 	 1800 	 2080
15 	 5 	 2080 	 1800
15 	 6 	 1800 	 8680
15 	 7 	 2080 	 16200
15 	 8 	 4200 	 13480
15 	 9 	 2080 	 11400
15 	 10 	 6600 	 9280
15 	 11 	 4480 	 9000
15 	 12 	 11400 	 11680
15 	 13 	 6880 	 16800
15 	 14 	 6600 	 13480
15 	 15 	 6880 	 13800
15 	 16 	 11680 	 13800
15 	 17 	 13800 	 4480
15 	 18 	 14080 	 4200
15 	 19 	 16200 	 4480
15 	 20 	 16480 	 9000
15 	 21 	 14080 	 11400
15 	 22 	 18600 	 11680
15 	 23 	 14080 	 16200
15 	 24 	 21280 	 1800
15 	 25 	 21000 	 2080
15 	 26 	 21280 	 13800
15 	 27 	 23400 	 8080
16 	 1 	 300 	 6600
16 	 2 	 6600 	 4500
16 	 3 	 2100 	 4200
16 	 4 	 1800 	 2100
16 	 5 	 2100 	 1800
16 	 6 	 1800 	 8700
16 	 7 	 2100 	 16200
16 	 8 	 4200 	 13500
16 	 9 	 2100 	 11400
16 	 10 	 6600 	 9300
16 	 11 	 4500 	 9000
16 	 12 	 11400 	 11700
16 	 13 	 6900 	 16800
16 	 14 	 6600 	 13500
16 	 15 	 6900 	 13800
16 	 16 	 11700 	 13800
16 	 17 	 13800 	 4500
16 	 18 	 14100 	 4200
16 	 19 	 16200 	 4500
16 	 20 	 16500 	 9000
16 	 21 	 14100 	 11400
16 	 22 	 18600 	 11700
16 	 23 	 14100 	 16200
16 	 24 	 21300 	 1800
16 	 25 	 21000 	 2100
16 	 26 	 21300 	 13800
16 	 27 	 23400 	 8100
17 	 1 	 320 	 6600
17 	 2 	 6600 	 4520
17 	 3 	 2120 	 4200
17 	 4 	 1800 	 2120
17 	 5 	 2120 	 1800
17 	 6 	 1800 	 8720
17 	 7 	 2120 	 16200
17 	 8 	 4200 	 13520
17 	 9 	 2120 	 11400
17 	 10 	 6600 	 9320
17 	 11 	 4520 	 9000
17 	 12 	 11400 	 11720
17 	 13 	 6920 	 16800
17 	 14 	 6600 	 13520
17 	 15 	 6920 	 13800
17 	 16 	 11720 	 13800
17 	 17 	 13800 	 4520
17 	 18 	 14120 	 4200
17 	 19 	 16200 	 4520
17 	 20 	 16520 	 9000
17 	 21 	 14120 	 11400
17 	 22 	 18600 	 11720
17 	 23 	 14120 	 16200
17 	 24 	 21320 	 1800
17 	 25 	 21000 	 2120
17 	 26 	 21320 	 13800
17 	 27 	 23400 	 8120
18 	 1 	 340 	 6600
18 	 2 	 6600 	 4540
18 	 3 	 2140 	 4200
18 	 4 	 1800 	 2140
18 	 5 	 2140 	 1800
18 	 6 	 1800 	 8740
18 	 7 	 2140 	 16200
18 	 8 	 4200 	 13540
18 	 9 	 2140 	 11400
18 	 10 	 6600 	 9340
18 	 11 	 4540 	 9000
18 	 12 	 11400 	 11740
18 	 13 	 6940 	 16800
18 	 14 	 6600 	 13540
18 	 15 	 6940 	 13800
18 	 16 	 11740 	 13800
18 	 17 	 13800 	 4540
18 	 18 	 14140 	 4200
18 	 19 	 16200 	 4540
18 	 20 	 16540 	 9000
18 	 21 	 14140 	 11400
18 	 22 	 18600 	 11740
18 	 23 	 14140 	 16200
18 	 24 	 21340 	 1800
18 	 25 	 21000 	 2140
18 	 26 	 21340 	 13800
18 	 27 	 23400 	 8140
19 	 1 	 360 	 6600
19 	 2 	 6600 	 4560
19 	 3 	 2160 	 4200
19 	 4 	 1800 	 2160
19 	 5 	 2160 	 1800
19 	 6 	 1800 	 8760
19 	 7 	 2160 	 16200
19 	 8 	 4200 	 13560
19 	 9 	 2160 	 11400
19 	 10 	 6600 	 9360
19 	 11 	 4560 	 9000
19 	 12 	 11400 	 11760
19 	 13 	 6960 	 16800
19 	 14 	 6600 	 13560
19 	 15 	 6960 	 13800
19 	 16 	 11760 	 13800
19 	 17 	 13800 	 4560
19 	 18 	 14160 	 4200
19 	 19 	 16200 	 4560
19 	 20 	 16560 	 9000
19 	 21 	 14160 	 11400
19 	 22 	 18600 	 11760
19 	 23 	 14160 	 16200
19 	 24 	 21360 	 1800
19 	 25 	 21000 	 2160
19 	 26 	 21360 	 13800
19 	 27 	 23400 	 8160
20 	 1 	 380 	 6600
20 	 2 	 6600 	 4580
20 	 3 	 2180 	 4200
20 	 4 	 1800 	 2180
20 	 5 	 2180 	 1800
20 	 6 	 1800 	 8780
20 	 7 	 2180 	 16200
20 	 8 	 4200 	 13580
20 	 9 	 2180 	 11400
20 	 10 	 6600 	 9380
20 	 11 	 4580 	 9000
20 	 12 	 11400 	 11780
20 	 13 	 6980 	 16800
20 	 14 	 6600 	 13580
20 	 15 	 6980 	 13800
20 	 16 	 11780 	 13800
20 	 17 	 13800 	 4580
20 	 18 	 14180 	 4200
20 	 19 	 16200 	 4580
20 	 20 	 16580 	 9000
20 	 21 	 14180 	 11400
20 	 22 	 18600 	 11780
20 	 23 	 14180 	 16200
20 	 24 	 21380 	 1800
20 	 25 	 21000 	 2180
20 	 26 	 21380 	 13800
20 	 27 	 23400 	 8180
21 	 1 	 400 	 6600
21 	 2 	 6600 	 4600
21 	 3 	 2200 	 4200
21 	 4 	 1800 	 2200
21 	 5 	 2200 	 1800
21 	 6 	 1800 	 8800
21 	 7 	 2200 	 16200
21 	 8 	 4200 	 13600
21 	 9 	 2200 	 11400
21 	 10 	 6600 	 9400
21 	 11 	 4600 	 9000
21 	 12 	 11400 	 11800
21 	 13 	 7000 	 16800
21 	 14 	 6600 	 13600
21 	 15 	 7000 	 13800
21 	 16 	 11800 	 13800
21 	 17 	 13800 	 4600
21 	 18 	 14200 	 4200
21 	 19 	 16200 	 4600
21 	 20 	 16600 	 9000
21 	 21 	 14200 	 11400
21 	 22 	 18600 	 11800
21 	 23 	 14200 	 16200
21 	 24 	 21400 	 1800
21 	 25 	 21000 	 2200
21 	 26 	 21400 	 13800
21 	 27 	 23400 	 8200
22 	 1 	 420 	 6600
22 	 2 	 6600 	 4620
22 	 3 	 2220 	 4200
22 	 4 	 1800 	 2220
22 	 5 	 2220 	 1800
22 	 6 	 1800 	 8820
22 	 7 	 2220 	 16200
22 	 8 	 4200 	 13620
22 	 9 	 2220 	 11400
22 	 10 	 6600 	 9420
22 	 11 	 4620 	 9000
22 	 12 	 11400 	 11820
22 	 13 	 7020 	 16800
22 	 14 	 6600 	 13620
22 	 15 	 7020 	 13800
22 	 16 	 11820 	 13800
22 	 17 	 13800 	 4620
22 	 18 	 14220 	 4200
22 	 19 	 16200 	 4620
22 	 20 	 16620 	 9000
22 	 21 	 14220 	 11400
22 	 22 	 18600 	 11820
22 	 23 	 14220 	 16200
22 	 24 	 21420 	 1800
22 	 25 	 21000 	 2220
22 	 26 	 21420 	 13800
22 	 27 	 23400 	 8220
23 	 1 	 440 	 6600
23 	 2 	 6600 	 4640
23 	 3 	 2240 	 4200
23 	 4 	 1800 	 2240
23 	 5 	 2240 	 1800
23 	 6 	 1800 	 8840
23 	 7 	 2240 	 16200
23 	 8 	 4200 	 13640
23 	 9 	 2240 	 11400
23 	 10 	 6600 	 9440
23 	 11 	 4640 	 9000
23 	 12 	 11400 	 11840
23 	 13 	 7040 	 16800
23 	 14 	 6600 	 13640
23 	 15 	 7040 	 13800
23 	 16 	 11840 	 13800
23 	 17 	 13800 	 4640
23 	 18 	 14240 	 4200
23 	 19 	 16200 	 4640
23 	 20 	 16640 	 9000
23 	 21 	 14240 	 11400
23 	 22 	 18600 	 11840
23 	 23 	 14240 	 16200
23 	 24 	 21440 	 1800
23 	 25 	 21000 	 2240
23 	 26 	 21440 	 13800
23 	 27 	 23400 	 8240
24 	 1 	 460 	 6600
24 	 2 	 6600 	 4660
24 	 3 	 2260 	 4200
24 	 4 	 1800 	 2260
24 	 5 	 2260 	 1800
24 	 6 	 1800 	 8860
24 	 7 	 2260 	 16200
24 	 8 	 4200 	 13660
24 	 9 	 2260 	 11400
24 	 10 	 6600 	 9460
24 	 11 	 4660 	 9000
24 	 12 	 11400 	 11860
24 	 13 	 7060 	 16800
24 	 14 	 6600 	 13660
24 	 15 	 7060 	 13800
24 	 16 	 11860 	 13800
24 	 17 	 13800 	 4660
24 	 18 	 14260 	 4200
24 	 19 	 16200 	 4660
24 	 20 	 16660 	 9000
24 	 21 	 14260 	 11400
24 	 22 	 18600 	 11860
24 	 23 	 14260 	 16200
24 	 24 	 21460 	 1800
24 	 25 	 21000 	 2260
24 	 26 	 21460 	 13800
24 	 27 	 23400 	 8260
25 	 1 	 480 	 6600
25 	 2 	 6600 	 4680
25 	 3 	 2280 	 4200
25 	 4 	 1800 	 2280
25 	 5 	 2280 	 1800
25 	 6 	 1800 	 8880
25 	 7 	 2280 	 16200
25 	 8 	 4200 	 13680
25 	 9 	 2280 	 11400
25 	 10 	 6600 	 9480
25 	 11 	 4680 	 9000
25 	 12 	 11400 	 11880
25 	 13 	 7080 	 16800
25 	 14 	 6600 	 13680
25 	 15 	 7080 	 13800
25 	 16 	 11880 	 13800
25 	 17 	 13800 	 4680
25 	 18 	 14280 	 4200
25 	 19 	 16200 	 4680
25 	 20 	 16680 	 9000
25 	 21 	 14280 	 11400
25 	 22 	 18600 	 11880
25 	 23 	 14280 	 16200
25 	 24 	 21480 	 1800
25 	 25 	 21000 	 2280
25 	 26 	 21480 	 13800
25 	 27 	 23400 	 8280
26 	 1 	 500 	 6600
26 	 2 	 6600 	 4700
26 	 3 	 2300 	 4200
26 	 4 	 1800 	 2300
26 	 5 	 2300 	 1800
26 	 6 	 1800 	 8900
26 	 7 	 2300 	 16200
26 	 8 	 4200 	 13700
26 	 9 	 2300 	 11400
26 	 10 	 6600 	 9500
26 	 11 	 4700 	 9000
26 	 12 	 11400 	 11900
26 	 13 	 7100 	 16800
26 	 14 	 6600 	 13700
26 	 15 	 7100 	 13800
26 	 16 	 11900 	 13800
26 	 17 	 13800 	 4700
26 	 18 	 14300 	 4200
26 	 19 	 16200 	 4700
26 	 20 	 16700 	 9000
26 	 21 	 14300 	 11400
26 	 22 	 18600 	 11900
26 	 23 	 14300 	 16200
26 	 24 	 21500 	 1800
26 	 25 	 21000 	 2300
26 	 26 	 21500 	 13800
26 	 27 	 23400 	 8300
27 	 1 	 520 	 6600
27 	 2 	 6600 	 4720
27 	 3 	 2320 	 4200
27 	 4 	 1800 	 2320
27 	 5 	 2320 	 1800
27 	 6 	 1800 	 8920
27 	 7 	 2320 	 16200
27 	 8 	 4200 	 13720
27 	 9 	 2320 	 11400
27 	 10 	 6600 	 9520
27 	 11 	 4720 	 9000
27 	 12 	 11400 	 11920
27 	 13 	 7120 	 16800
27 	 14 	 6600 	 13720
27 	 15 	 7120 	 13800
27 	 16 	 11920 	 13800
27 	 17 	 13800 	 4720
27 	 18 	 14320 	 4200
27 	 19 	 16200 	 4720
27 	 20 	 16720 	 9000
27 	 21 	 14320 	 11400
27 	 22 	 18600 	 11920
27 	 23 	 14320 	 16200
27 	 24 	 21520 	 1800
27 	 25 	 21000 	 2320
27 	 26 	 21520 	 13800
27 	 27 	 23400 	 8320
28 	 1 	 540 	 6600
28 	 2 	 6600 	 4740
28 	 3 	 2340 	 4200
28 	 4 	 1800 	 2340
28 	 5 	 2340 	 1800
28 	 6 	 1800 	 8940
28 	 7 	 2340 	 16200
28 	 8 	 4200 	 13740
28 	 9 	 2340 	 11400
28 	 10 	 6600 	 9540
28 	 11 	 4740 	 9000
28 	 12 	 11400 	 11940
28 	 13 	 7140 	 16800
28 	 14 	 6600 	 13740
28 	 15 	 7140 	 13800
28 	 16 	 11940 	 13800
28 	 17 	 13800 	 4740
28 	 18 	 14340 	 4200
28 	 19 	 16200 	 4740
28 	 20 	 16740 	 9000
28 	 21 	 14340 	 11400
28 	 22 	 18600 	 11940
28 	 23 	 14340 	 16200
28 	 24 	 21540 	 1800
28 	 25 	 21000 	 2340
28 	 26 	 21540 	 13800
28 	 27 	 23400 	 8340
29 	 1 	 560 	 6600
29 	 2 	 6600 	 4760
29 	 3 	 2360 	 4200
29 	 4 	 1800 	 2360
29 	 5 	 2360 	 1800
29 	 6 	 1800 	 8960
29 	 7 	 2360 	 16200
29 	 8 	 4200 	 13760
29 	 9 	 2360 	 11400
29 	 10 	 6600 	 9560
29 	 11 	 4760 	 9000
29 	 12 	 11400 	 11960
29 	 13 	 7160 	 16800
29 	 14 	 6600 	 13760
29 	 15 	 7160 	 13800
29 	 16 	 11960 	 13800
29 	 17 	 13800 	 4760
29 	 18 	 14360 	 4200
29 	 19 	 16200 	 4760
29 	 20 	 16760 	 9000
29 	 21 	 14360 	 11400
29 	 22 	 18600 	 11960
29 	 23 	 14360 	 16200
29 	 24 	 21560 	 1800
29 	 25 	 21000 	 2360
29 	 26 	 21560 	 13800
29 	 27 	 23400 	 8360
30 	 1 	 580 	 6600
30 	 2 	 6600 	 4780
30 	 3 	 2380 	 4200
30 	 4 	 1800 	 2380
30 	 5 	 2380 	 1800
30 	 6 	 1800 	 8980
30 	 7 	 2380 	 16200
30 	 8 	 4200 	 13780
30 	 9 	 2380 	 11400
30 	 10 	 6600 	 9580
30 	 11 	 4780 	 9000
30 	 12 	 11400 	 11980
30 	 13 	 7180 	 16800
30 	 14 	 6600 	 13780
30 	 15 	 7180 	 13800
30 	 16 	 11980 	 13800
30 	 17 	 13800 	 4780
30 	 18 	 14380 	 4200
30 	 19 	 16200 	 4780
30 	 20 	 16780 	 9000
30 	 21 	 14380 	 11400
30 	 22 	 18600 	 11980
30 	 23 	 14380 	 16200
30 	 24 	 21580 	 1800
30 	 25 	 21000 	 2380
30 	 26 	 21580 	 13800
30 	 27 	 23400 	 8380
31 	 1 	 600 	 6600
31 	 2 	 6600 	 4800
31 	 3 	 2400 	 4200
31 	 4 	 1800 	 2400
31 	 5 	 2400 	 1800
31 	 6 	 1800 	 9000
31 	 7 	 2400 	 16200
31 	 8 	 4200 	 13800
31 	 9 	 2400 	 11400
31 	 10 	 6600 	 9600
31 	 11 	 4800 	 9000
31 	 12 	 11400 	 12000
31 	 13 	 7200 	 16800
31 	 14 	 6600 	 13800
31 	 15 	 7200 	 13800
31 	 16 	 12000 	 13800
31 	 17 	 13800 	 4800
31 	 18 	 14400 	 4200
31 	 19 	 16200 	 4800
31 	 20 	 16800 	 9000
31 	 21 	 14400 	 11400
31 	 22 	 18600 	 12000
31 	 23 	 14400 	 16200
31 	 24 	 21600 	 1800
31 	 25 	 21000 	 2400
31 	 26 	 21600 	 13800
31 	 27 	 23400 	 8400
32 	 1 	 620 	 6600
32 	 2 	 6600 	 4820
32 	 3 	 2420 	 4200
32 	 4 	 1800 	 2420
32 	 5 	 2420 	 1800
32 	 6 	 1800 	 9020
32 	 7 	 2420 	 16200
32 	 8 	 4200 	 13820
32 	 9 	 2420 	 11400
32 	 10 	 6600 	 9620
32 	 11 	 4820 	 9000
32 	 12 	 11400 	 12020
32 	 13 	 7220 	 16800
32 	 14 	 6600 	 13820
32 	 15 	 7220 	 13800
32 	 16 	 12020 	 13800
32 	 17 	 13800 	 4820
32 	 18 	 14420 	 4200
32 	 19 	 16200 	 4820
32 	 20 	 16820 	 9000
32 	 21 	 14420 	 11400
32 	 22 	 18600 	 12020
32 	 23 	 14420 	 16200
32 	 24 	 21620 	 1800
32 	 25 	 21000 	 2420
32 	 26 	 21620 	 13800
32 	 27 	 23400 	 8420
33 	 1 	 640 	 6600
33 	 2 	 6600 	 4840
33 	 3 	 2440 	 4200
33 	 4 	 1800 	 2440
33 	 5 	 2440 	 1800
33 	 6 	 1800 	 9040
33 	 7 	 2440 	 16200
33 	 8 	 4200 	 13840
33 	 9 	 2440 	 11400
