453495351	41.952	286.645
453495356	41.952	286.644
453495361	41.9521	286.643
453495366	41.9521	286.643
453495371	41.9522	286.642
453495376	41.9523	286.641
453495381	41.9524	286.64
453495386	41.9526	286.64
453495391	41.9527	286.639
453495396	41.9529	286.638
453495401	41.953	286.637
453495406	41.9532	286.637
453495411	41.9534	286.636
453495416	41.9536	286.635
453495421	41.9538	286.635
453495426	41.954	286.634
453495431	41.9543	286.633
453495436	41.9545	286.633
453495441	41.9548	286.632
453495446	41.9551	286.631
453495451	41.9553	286.631
453495456	41.9556	286.63
453495461	41.9558	286.63
453495466	41.9561	286.629
453495471	41.9565	286.629
453495476	41.9568	286.629
453495481	41.9571	286.628
453495486	41.9574	286.628
